time,open,high,low,close,Fixed Stop Loss,Trailing Stop,Up Trend Current,Down Trend Current,Entry2,K,D,%R,%R,DI+,DI-,ADX
1752731880,84.3,85.3,84.3,85.25,NaN,NaN,NaN,91.1178166756805,0,7.793892322332752,28.597937637572056,-79.3478260869565,-95.41062801932365,10.727164960568993,34.56497437957332,44.31137341156971
1752731940,85.4,86.7,85.4,86.7,NaN,NaN,NaN,91.1178166756805,0,29.141270757421648,21.72829931392126,-47.82608695652171,-88.40579710144925,14.799234184110876,32.92498962774136,44.5115489787796
1752732000,86.4,86.6,85.3,85.4,NaN,NaN,NaN,91.1178166756805,0,46.31751919513064,27.75089409162835,-75.28089887640432,-94.68599033816422,14.103451376776006,31.71284822256839,44.500015757459856
1752732060,84.95,85.4,83.95,84.8,NaN,NaN,NaN,90.4460383565711,0,56.30350446054905,43.92076480436712,-81.72043010752697,-95.9619952494062,13.400723246446628,34.771737883172236,44.64606449936282
1752732120,84.85,85.15,84.25,84.4,NaN,NaN,NaN,90.16393452091398,0,32.28663900542113,44.96922088703361,-88.31168831168821,-97.86223277909738,12.968786199892717,33.650962422878585,44.43804833506713
1752732180,84.65,85.1,84.3,85,NaN,NaN,NaN,89.85754106882257,0,35.634295984340326,41.40814648343684,-71.23287671232877,-95.01187648456059,12.580612451673643,32.64374247079269,44.07233874223501
1752732240,85.25,87.2,85.25,86.9,NaN,NaN,NaN,89.85754106882257,0,58.981644052255255,42.30085968067224,-10.606060606060442,-85.9857482185273,19.328637603239528,29.985719769896928,42.619325552091944
1752732300,86.7,88.1,85.95,86,NaN,NaN,NaN,89.85754106882257,0,80.01762875785097,58.21118959814885,-50.602409638554185,-90.26128266033255,21.107111484785293,27.61889801967492,40.73967175815556
1752732360,85.6,85.95,80.9,82.15,NaN,NaN,NaN,89.82994743917166,0,60.74928367711794,66.58285216240806,-82.63888888888886,-94.81327800829875,17.565316268818478,39.60001124076455,40.41340588830383
1752732420,82,82.55,79.45,81.6,NaN,NaN,NaN,87.69445269525448,0,27.415950343784605,56.0609542595845,-75.14450867052031,-91.58512720156558,15.82685338375688,40.310049675689164,40.449126661419484
1752732480,81.05,81.05,78.6,78.6,NaN,NaN,NaN,86.75000742572902,0,1.2555603358951448,29.806931452265896,-100,-99.99999999999999,14.347012039988119,39.19020357765185,40.50114961339023
1752732540,78.85,79.8,78,78.5,NaN,NaN,NaN,85.67250668315614,0,6.957397620984314e-15,9.557170226559919,-95.04950495049505,-96.93251533742331,13.529599223154495,38.856511740571484,40.69196001949732
1752732600,78.8,79.8,78.8,79,NaN,NaN,NaN,85.67250668315614,0,4.274772011656549,1.8434441158505666,-90.0990099009901,-93.52750809061489,12.955496543893252,37.20770994466678,40.869305479731715
1752732660,78.6,79.45,78.3,78.5,NaN,NaN,NaN,85.05673041335648,0,6.840743763945992,3.705171925200849,-95.04950495049505,-96.76375404530744,12.452126532953429,37.45134455002296,40.890169234548644
1752732720,78.85,79.7,78.35,79.15,NaN,NaN,NaN,84.99355737202083,0,15.313133677192626,8.80954981759839,-88.61386138613855,-92.5566343042071,12.7361533841823,35.69788260886553,40.51709938309877
1752732780,79.7,81.7,79.3,81.25,NaN,NaN,NaN,84.99355737202083,0,36.859820975809875,19.6712328056495,-67.8217821782178,-78.18791946308725,18.44889312375206,32.593658052030264,39.78363600659213
1752732840,81,81.1,79.7,80.5,NaN,NaN,NaN,84.99355737202083,0,56.57467842810522,36.249211027035905,-68.55345911949686,-81.61764705882354,17.455287847083095,30.83825568673894,39.01770214821327
1752732900,80.55,80.8,79.5,79.85,NaN,NaN,NaN,84.99355737202083,0,67.35130076824467,53.59526672405326,-59.34065934065944,-85.65891472868222,16.64556133865416,30.12138282196713,37.907080099344725
1752732960,79.75,81,79.55,80.9,NaN,NaN,NaN,84.99355737202083,0,69.37582391870886,64.43393437168625,-21.62162162162153,-73.394495412844,16.495007905532805,28.53156878491973,36.64769250534787
1752733020,80.95,81.7,79.85,81.35,NaN,NaN,NaN,84.99355737202083,0,78.54378423842992,71.75696964179448,-9.459459459459683,-69.26605504587162,17.938140705738977,26.60235682542541,34.86832780388389
1752733080,81.25,81.4,80,80.35,NaN,NaN,NaN,84.99355737202083,0,86.75420568958812,78.22460461557563,-39.70588235294136,-78.44036697247712,17.001276155141152,25.212981779207734,34.71418064216332
1752733140,80.65,80.9,80.1,80.35,NaN,NaN,NaN,84.99355737202083,0,86.36765693339443,83.88854895380415,-39.70588235294136,-78.13953488372098,16.471870077434772,24.427869787071995,35.149063375957255
1752733200,80.4,81.6,80.35,81.6,NaN,NaN,NaN,84.99355737202083,0,88.25220074242192,87.12468778846817,-2.9850746268659187,-66.03773584905665,18.43993080058686,23.211633876787594,33.214112004168065
1752733260,81.7,83.15,81.2,82.2,NaN,NaN,NaN,84.99355737202083,0,94.12610037121097,89.58198601567578,-24.675324675324696,-58.41584158415836,23.152095421664878,21.419955426000417,30.376453818106675
1752733320,81.9,82.2,80.55,80.75,NaN,NaN,NaN,84.99355737202083,0,92.373337670816,91.58387959481628,-65.7534246575343,-72.77227722772275,21.63064487012165,22.601124012402334,27.21863127220044
1752733380,81.2,81.6,80.5,80.8,NaN,NaN,NaN,84.99355737202083,0,84.6232330368074,90.37422369294478,-64.38356164383575,-72.2772277227723,20.656084034969897,21.787632393424357,23.955729857093733
1752733440,80.55,81,79.35,81,NaN,NaN,NaN,84.99355737202083,0,78.4663563519464,85.1543090198566,-56.578947368421034,-70.29702970297028,19.25471497780729,25.037941732440018,21.435032364544988
1752733500,81.25,81.7,80.95,81,NaN,NaN,NaN,84.99355737202083,0,78.84041227683137,80.64333388852839,-56.578947368421034,-70.29702970297028,21.63577795726967,24.23316273595646,18.261280469538796
1752733560,80.6,81.2,80.45,81.2,NaN,NaN,NaN,84.99355737202083,0,78.96660550643234,78.75779137840335,-51.315789473684134,-68.31683168316826,20.911914767037675,25.65285060614395,15.602218294174703
1752733620,81.05,83.75,81,82.75,NaN,NaN,NaN,84.99355737202083,0,85.12348219129335,80.97683332485235,-22.727272727272698,-52.97029702970294,29.292382926003203,22.6593001484476,14.534795408222655
1752733680,82.4,82.7,80.5,80.5,NaN,NaN,NaN,84.99355737202083,0,74.03177625607047,79.37395465126538,-73.86363636363627,-75.24752475247523,26.561300579583975,22.61854908318469,13.128030672817454
1752733740,80.5,81.6,80.05,81.15,NaN,NaN,NaN,84.99355737202083,0,66.20344082708877,75.11956642481752,-59.09090909090889,-68.81188118811873,24.84293021181511,23.03348085311032,11.339785987421536
1752733800,81.05,81.8,80.7,81.05,NaN,NaN,NaN,84.99355737202083,0,49.754576198592,63.329931093917075,-61.363636363636346,-69.80198019801982,24.529095772001703,21.948271727676584,9.826981463884213
1752733860,81.25,82.4,80.95,80.95,NaN,NaN,NaN,84.99355737202083,0,50.59482806900217,55.51761503156097,-63.63636363636349,-70.79207920792074,25.585433088062526,20.57233800595552,9.213291224941297
1752733920,81.2,81.2,80.55,81.05,NaN,NaN,NaN,84.99355737202083,0,49.92565848066413,50.09168758275276,-61.363636363636346,-69.80198019801982,24.833859610586654,21.77572009513334,8.292486696018216
1752733980,81.15,81.45,80.65,81,NaN,NaN,NaN,84.99355737202083,0,44.271550272370426,48.26401227401224,-74.32432432432427,-62.26415094339624,25.0743099944803,20.95965624075217,7.541476246364631
1752734040,80.95,81.35,80,80.6,NaN,NaN,NaN,84.91571956283491,0,33.10416015412213,42.43378963571889,-84.00000000000016,-54.78260869565227,23.475506623912544,22.693265361472495,6.844195422800715
1752734100,80.45,82.25,80.2,81.95,NaN,NaN,NaN,84.91571956283491,0,46.833451571540444,41.40305399934433,-47.99999999999992,-31.304347826086907,25.404352982665102,20.550416821979734,7.3210713884441265
1752734160,81.8,82,81.4,81.55,NaN,NaN,NaN,84.91571956283491,0,59.1738685545588,46.37049342674046,-42.59259259259276,-38.26086956521744,24.670097131632016,19.956453110209406,7.918810218681392
1752734220,81.6,82.85,81.6,82.45,NaN,NaN,NaN,84.91571956283491,0,87.84531914191884,64.61754642267269,-14.035087719297975,-23.85321100917425,27.242399306522135,18.695624542387083,9.057311251269047
1752734280,82.55,83.95,82.45,83.1,NaN,NaN,NaN,84.91571956283491,0,90.2374441462279,79.08554394756851,-21.518987341772352,-15.044247787610756,30.597441928121693,17.334736148573157,10.101088458637765
1752734340,83.5,83.65,81,81.45,NaN,NaN,NaN,84.91571956283491,0,79.31495600580918,85.79923976465197,-63.29113924050628,-44.642857142857075,26.875433825587763,21.882077689292775,10.428130009797474
1752734400,81.7,83.35,81.45,82.7,NaN,NaN,NaN,84.91571956283491,0,72.66721597090107,80.73987204097938,-31.64556962025314,-26.881720430107492,24.567877826514938,20.00325705436667,10.432403120460304
1752734460,82.8,82.8,81.65,82.25,NaN,NaN,NaN,84.91571956283491,0,60.69172529587522,70.8912990908618,-43.03797468354434,-36.95652173913043,23.265780875448453,18.943084897625504,10.251932544792506
1752734520,82.4,82.5,81.3,81.7,NaN,NaN,NaN,84.91571956283491,0,62.25971859037055,65.20621995238227,-56.96202531645566,-48.91304347826078,21.957995549532892,19.517759364277936,10.099541006478779
1752734580,82.1,82.25,81.5,82,NaN,NaN,NaN,84.91571956283491,0,53.596680311848196,58.84937473269798,-52.00000000000008,-42.39130434782607,21.157519615668264,18.806241930055766,10.249834375590698
1752734640,82,83.1,81.7,82.35,NaN,NaN,NaN,84.91571956283491,0,54.7436137174958,56.86667087323818,-54.23728813559346,-34.78260869565229,23.85844950901914,17.522154629191913,10.946932371100841
1752734700,82.2,82.55,81.6,81.9,NaN,NaN,NaN,84.91571956283491,0,56.88018468082698,55.073492903390324,-69.49152542372865,-44.5652173913042,22.72456613951686,17.189674292903714,11.161659358463865
1752734760,81.85,83.05,81.85,82.55,NaN,NaN,NaN,84.91571956283491,0,63.91427167112744,58.51269002315007,-47.45762711864421,-30.43478260869572,23.87480960282335,16.145845470253317,12.07246332199988
1752734820,82.75,85.45,82.75,83.1,NaN,NaN,NaN,84.91571956283491,0,73.44072333429385,64.74505989541608,-52.808988764045104,-38.52459016393451,31.910736197646507,13.94240743498442,14.23306257054283
1752734880,84.2,85,83.85,84.8,NaN,NaN,NaN,84.91571956283491,0,90.42120307065814,75.92539935869313,-15.662650602409753,-10.655737704918112,29.107938304077642,12.717811739416126,16.91108977016612
1752734940,84.85,85.8,84.15,84.85,NaN,NaN,NaN,84.91571956283491,0,98.69789439378815,87.5199402662467,-21.111111111111175,-14.728682170542672,30.578793437704615,11.7524329194232,19.333340519022347
1752735000,84.9,85.2,84.25,85.15,NaN,NaN,80.31562966727647,NaN,0,100,96.37303248814875,-14.444444444444255,-10.077519379844825,29.20425813819529,11.224153936285035,21.75559126787857
1752735060,85.4,85.4,84,84.45,NaN,NaN,80.31562966727647,NaN,0,90.38289472590198,96.36026303989671,-31.39534883720919,-20.930232558139437,27.25959632461132,11.665833372320684,23.28813369646075
1752735120,84.8,86.2,84.8,86.2,NaN,NaN,80.96946902744455,NaN,0,90.38289472590198,93.58859648393464,0,0,28.77775465504425,10.70615414165639,24.580976513310187
1752735180,86.15,86.7,85.4,85.85,NaN,NaN,81.5825221247001,NaN,0,86.03400684778944,88.93326543319779,-16.666666666666806,-12.686567164179227,29.375704955272337,10.045074938401322,27.35207983897116
1752735240,85.85,86.25,85.1,85.3,NaN,NaN,81.5825221247001,NaN,0,84.58753316614438,87.00147824661194,-28.865979381443367,-20.895522388059778,27.743692613724896,10.936306272781685,29.724307860769056
1752735300,85.5,86.55,85.2,86.1,NaN,NaN,81.5825221247001,NaN,0,79.55221367186208,83.39125122859862,-15.189873417721724,-8.955223880597138,27.381340158424734,10.218599367035065,32.25319763197077
1752735360,85.95,86.25,85.45,86,NaN,NaN,81.70925862890637,NaN,0,77.26748943313994,80.46907875704879,-24.561403508771956,-10.447761194029889,26.28067826160742,9.807837041412501,35.09335021527157
