time,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,EMA,Up Trend,Down Trend,K,D,%R,%R.1,datetime
1751946300,25444.6,25457.4,25424.15,25449.8,25452.783333333336,25448.525,25457.04166666667,25498.316666666673,25535.333333333336,25580.86666666667,25617.88333333333,25415.766666666674,25370.233333333337,25333.21666666667,25287.683333333334,25489.8,25407.25,25460.37746838214,,25468.384855371907,1.0005656685808355,24.778082518079305,-47.7064220183523,-47.7064220183523,2025-07-08 09:15:00
1751946360,25449.6,25450.45,25432.9,25446.9,25452.783333333336,25448.525,25457.04166666667,25498.316666666673,25535.333333333336,25580.86666666667,25617.88333333333,25415.766666666674,25370.233333333337,25333.21666666667,25287.683333333334,25489.8,25407.25,25458.692784834373,,25468.384855371907,-6.5133084111342514e-15,7.000246648247554,-53.61875637104926,-53.61875637104926,2025-07-08 09:16:00
1751946420,25446.8,25464.4,25439.55,25455.3,25452.783333333336,25448.525,25457.04166666667,25498.316666666673,25535.333333333336,25580.86666666667,25617.88333333333,25415.766666666674,25370.233333333337,25333.21666666667,25287.683333333334,25489.8,25407.25,25458.268686730076,,25468.384855371907,11.15995117071652,4.053505613099116,-36.493374108056514,-36.493374108056514,2025-07-08 09:17:00
1751946480,25457.4,25457.4,25444.25,25450.15,25452.783333333336,25448.525,25457.04166666667,25498.316666666673,25535.333333333336,25580.86666666667,25617.88333333333,25415.766666666674,25370.233333333337,25333.21666666667,25287.683333333334,25489.8,25407.25,25457.253850888817,,25468.384855371907,17.23682592971837,9.465592366811627,-46.9928644240563,-46.9928644240563,2025-07-08 09:18:00
1751946540,25451.2,25457.15,25448.15,25457.15,25452.783333333336,25448.525,25457.04166666667,25498.316666666673,25535.333333333336,25580.86666666667,25617.88333333333,25415.766666666674,25370.233333333337,25333.21666666667,25287.683333333334,25489.8,25407.25,25457.240869527715,,25468.384855371907,30.994452532865484,19.797076544433455,-32.721712538225304,-32.721712538225304,2025-07-08 09:19:00
1751946600,25457.5,25468.5,25456.95,25465.85,25452.783333333336,25448.525,25457.04166666667,25498.316666666673,25535.333333333336,25580.86666666667,25617.88333333333,25415.766666666674,25370.233333333337,25333.21666666667,25287.683333333334,25489.8,25407.25,25458.317010836752,,25468.384855371907,41.2429638491615,29.824747437248448,-13.66459627329665,-14.984709480126996,2025-07-08 09:20:00
1751946660,25466.0,25476.35,25461.8,25476.1,25452.783333333336,25448.525,25457.04166666667,25498.316666666673,25535.333333333336,25580.86666666667,25617.88333333333,25415.766666666674,25370.233333333337,25333.21666666667,25287.683333333334,25489.8,25407.25,25460.53988448216,25433.855430501295,,63.56261505864264,45.26667714688987,-0.4789272030651608,-0.4789272030651608,2025-07-08 09:21:00
1751946720,25474.95,25485.95,25473.8,25480.6,25452.783333333336,25448.525,25457.04166666667,25498.316666666673,25535.333333333336,25580.86666666667,25617.88333333333,25415.766666666674,25370.233333333337,25333.21666666667,25287.683333333334,25489.8,25407.25,25463.047398921888,25444.532387451167,,80.79572285604274,61.86710058794896,-8.656957928806223,-8.656957928806223,2025-07-08 09:22:00
1751946780,25481.3,25481.55,25476.55,25480.65,25452.783333333336,25448.525,25457.04166666667,25498.316666666673,25535.333333333336,25580.86666666667,25617.88333333333,25415.766666666674,25370.233333333337,25333.21666666667,25287.683333333334,25489.8,25407.25,25465.24772405665,25445.74164870605,,90.40687216606015,78.25507002691518,-8.576051779934199,-8.576051779934199,2025-07-08 09:23:00
1751946840,25480.1,25487.45,25479.25,25484.45,25452.783333333336,25448.525,25457.04166666667,25498.316666666673,25535.333333333336,25580.86666666667,25617.88333333333,25415.766666666674,25370.233333333337,25333.21666666667,25287.683333333334,25489.8,25407.25,25467.64800854957,25450.912483835444,,95.24223147821004,88.81494216677096,-5.499541704858002,-4.7393364928910495,2025-07-08 09:24:00
