date,type,comments,entry_time,exit_time,entry_price,exit_price,stop_loss_price,take_profit_price,pnl,exit_reason
0807,Put,Reversal,2025-07-08 09:30:00,2025-07-08 09:30:00,168.55,156.7515,156.7515,180.34850000000003,-11.798500000000018,Stop Loss (7%)
0807,Put,Reversal,2025-07-08 09:32:00,2025-07-08 10:00:00,167.75,179.4925,156.0075,179.4925,11.742500000000007,Target Profit (7%)
0807,Put,Reversal_v2,2025-07-08 09:48:00,2025-07-08 09:58:00,166.0,177.62,154.38,177.62,11.620000000000005,Target Profit (7%)
0807,Call,Reversal,2025-07-08 10:03:00,2025-07-08 10:31:00,136.0,126.47999999999999,126.47999999999999,145.52,-9.52000000000001,Stop Loss (7%)
0807,Call,Reversal,2025-07-08 10:19:00,2025-07-08 10:31:00,136.45,126.89849999999998,126.89849999999998,146.0015,-9.551500000000004,Stop Loss (7%)
0807,Call,Reversal_v2,2025-07-08 10:21:00,2025-07-08 10:22:00,137.7,128.06099999999998,128.06099999999998,147.339,-9.63900000000001,Stop Loss (7%)
0807,Call,Reversal,2025-07-08 10:35:00,2025-07-08 11:09:00,130.55,121.4115,121.4115,139.68850000000003,-9.138500000000008,Stop Loss (7%)
0807,Call,Reversal_v2,2025-07-08 10:36:00,2025-07-08 11:03:00,133.3,123.96900000000001,123.96900000000001,142.63100000000003,-9.331000000000003,Stop Loss (7%)
0807,Call,Reversal,2025-07-08 10:52:00,2025-07-08 12:25:00,125.9,134.71300000000002,117.087,134.71300000000002,8.813000000000017,Target Profit (7%)
0807,Call,Reversal_v2,2025-07-08 10:56:00,2025-07-08 11:23:00,127.1,118.20299999999999,118.20299999999999,135.997,-8.897000000000006,Stop Loss (7%)
0807,Put,Reversal;Reversal_v2,2025-07-08 11:02:00,2025-07-08 12:26:00,174.9,162.65699999999998,162.65699999999998,187.14300000000003,-12.243000000000023,Stop Loss (7%)
0807,Call,Reversal,2025-07-08 11:12:00,2025-07-08 12:25:00,125.4,134.17800000000003,116.622,134.17800000000003,8.77800000000002,Target Profit (7%)
0807,Call,Reversal,2025-07-08 11:15:00,2025-07-08 12:24:00,124.5,133.215,115.785,133.215,8.715000000000003,Target Profit (7%)
0807,Call,Reversal,2025-07-08 11:27:00,2025-07-08 12:23:00,124.15,132.84050000000002,115.45949999999999,132.84050000000002,8.690500000000014,Target Profit (7%)
0807,Call,Reversal_v2,2025-07-08 11:30:00,2025-07-08 12:25:00,125.9,134.71300000000002,117.087,134.71300000000002,8.813000000000017,Target Profit (7%)
0807,Put,Reversal,2025-07-08 11:34:00,2025-07-08 12:25:00,175.7,163.40099999999998,163.40099999999998,187.999,-12.299000000000007,Stop Loss (7%)
0807,Put,Reversal_v2,2025-07-08 11:38:00,2025-07-08 12:25:00,178.55,166.0515,166.0515,191.04850000000002,-12.498500000000007,Stop Loss (7%)
0807,Call,Reversal,2025-07-08 11:49:00,2025-07-08 12:05:00,120.95,129.4165,112.48349999999999,129.4165,8.46650000000001,Target Profit (7%)
0807,Call,Reversal_v2,2025-07-08 11:52:00,2025-07-08 12:23:00,123.3,131.931,114.66899999999998,131.931,8.631000000000014,Target Profit (7%)
0807,Put,Reversal,2025-07-08 12:01:00,2025-07-08 12:25:00,176.95,164.56349999999998,164.56349999999998,189.3365,-12.386500000000012,Stop Loss (7%)
0807,Put,Reversal,2025-07-08 12:03:00,2025-07-08 12:25:00,179.75,167.1675,167.1675,192.3325,-12.58250000000001,Stop Loss (7%)
0807,Put,Reversal,2025-07-08 12:12:00,2025-07-08 12:32:00,172.6,160.51799999999997,160.51799999999997,184.68200000000002,-12.082000000000022,Stop Loss (7%)
0807,Call,Continuation,2025-07-08 12:18:00,2025-07-08 12:26:00,128.3,137.28100000000003,119.319,137.28100000000003,8.981000000000023,Target Profit (7%)
0807,Put,Reversal,2025-07-08 12:41:00,2025-07-08 13:06:00,162.0,150.66,150.66,173.34,-11.340000000000003,Stop Loss (7%)
0807,Put,Reversal_v2,2025-07-08 12:42:00,2025-07-08 12:51:00,166.65,154.9845,154.9845,178.31550000000001,-11.665500000000009,Stop Loss (7%)
0807,Call,Reversal,2025-07-08 12:44:00,2025-07-08 14:11:00,136.55,126.9915,126.9915,146.10850000000002,-9.55850000000001,Stop Loss (7%)
0807,Put,Reversal,2025-07-08 12:48:00,2025-07-08 13:06:00,160.95,149.68349999999998,149.68349999999998,172.2165,-11.266500000000008,Stop Loss (7%)
0807,Call,Continuation,2025-07-08 13:07:00,2025-07-08 13:26:00,143.6,133.54799999999997,133.54799999999997,153.65200000000002,-10.052000000000021,Stop Loss (7%)
0807,Put,Reversal,2025-07-08 13:10:00,2025-07-08 14:58:00,154.65,143.8245,143.8245,165.4755,-10.825500000000005,Stop Loss (7%)
