Entry Time,Entry Price,Exit Time,Exit Price,P/L,P/L %,Exit Reason,Trade Type,Initial SL,Final SL,Highest High,Big Move
2025-07-04 09:45:00,154.05,2025-07-04 09:53:00,164.05,10.0,6.49%,Fixed TP (Average Signal),Call Option (Enhanced Hybrid Premium),144.81,154.05,166.3,False
2025-07-04 11:27:00,147.3,2025-07-04 11:35:00,140.65,-6.65,-4.51%,Williams Exit (Average Signal),Call Option (Enhanced Hybrid Premium),138.46,138.46,151.95,False
2025-07-04 11:50:00,123.75,2025-07-04 12:03:00,120.05,-3.7,-2.99%,Williams Exit (Average Signal),Call Option (Enhanced Hybrid Premium),116.32,116.32,125.0,False
2025-07-04 14:06:00,129.4,2025-07-04 14:33:00,139.4,10.0,7.73%,Fixed TP (Average Signal),Call Option (Enhanced Hybrid Premium),121.64,129.4,139.85,False
2025-07-04 10:03:00,190.50,2025-07-04 10:09:00,184.70,-5.80,-3.04%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),179.07,179.07,197.20,False
2025-07-04 10:28:00,188.15,2025-07-04 10:35:00,182.25,-5.90,-3.14%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),176.86,176.86,190.95,False
2025-07-04 10:45:00,177.10,2025-07-04 10:48:00,175.80,-1.30,-0.73%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),166.47,166.47,180.10,False
2025-07-04 11:00:00,174.80,2025-07-04 11:13:00,173.00,-1.80,-1.03%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),164.31,174.80,182.80,False
2025-07-04 11:20:00,176.80,2025-07-04 11:54:00,218.07,41.27,23.34%,Trailing SL,Put Option (Enhanced Hybrid Premium),166.19,218.07,241.60,True
2025-07-04 12:14:00,218.00,2025-07-04 12:21:00,212.70,-5.30,-2.43%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),204.92,204.92,220.95,False
2025-07-04 12:23:00,217.55,2025-07-04 12:30:00,213.30,-4.25,-1.95%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),204.50,204.50,221.70,False
2025-07-04 12:37:00,220.25,2025-07-04 13:06:00,207.03,-13.22,-6.00%,SL Hit,Put Option (Enhanced Hybrid Premium),207.03,207.03,221.70,True
2025-07-04 13:09:00,213.40,2025-07-04 13:36:00,200.60,-12.80,-6.00%,SL Hit,Put Option (Enhanced Hybrid Premium),200.60,200.60,216.00,True
2025-07-04 13:40:00,206.65,2025-07-04 13:43:00,203.00,-3.65,-1.77%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),194.25,194.25,208.55,False
2025-07-04 13:55:00,203.50,2025-07-04 13:58:00,197.20,-6.30,-3.10%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),191.29,191.29,207.55,False
2025-07-04 14:03:00,209.25,2025-07-04 14:07:00,196.69,-12.56,-6.00%,SL Hit,Put Option (Enhanced Hybrid Premium),196.69,196.69,209.25,True
2025-07-04 14:17:00,202.10,2025-07-04 14:29:00,193.70,-8.40,-4.16%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),189.97,189.97,204.90,False
2025-07-04 14:39:00,164.90,2025-07-04 14:40:00,155.01,-9.89,-6.00%,SL Hit,Put Option (Enhanced Hybrid Premium),155.01,155.01,164.95,False
2025-07-04 14:49:00,154.95,2025-07-04 14:52:00,154.25,-0.70,-0.45%,Williams Exit (Average Signal),Put Option (Enhanced Hybrid Premium),145.65,145.65,157.95,False
2025-07-04 15:08:00,151.85,2025-07-04 15:29:00,148.85,-3.00,-1.98%,End of Data,Put Option (Enhanced Hybrid Premium),142.74,142.74,155.75,False
