datetime,open,high,low,close,Call
2025-07-09 09:15:00,184.6,184.65,154.0,154.6,0
2025-07-09 09:16:00,152.7,153.8,143.7,145.95,0
2025-07-09 09:17:00,145.0,149.7,141.65,143.75,0
2025-07-09 09:18:00,143.55,151.2,143.45,147.0,0
2025-07-09 09:19:00,144.45,145.35,141.3,142.65,0
2025-07-09 09:20:00,144.1,146.95,135.55,146.7,0
2025-07-09 09:21:00,145.35,151.9,144.95,147.8,0
2025-07-09 09:22:00,147.05,149.9,137.6,138.4,0
2025-07-09 09:23:00,139.65,141.25,133.05,135.1,0
2025-07-09 09:24:00,134.25,137.4,133.85,136.75,0
2025-07-09 09:25:00,137.25,142.0,136.25,140.25,0
2025-07-09 09:26:00,139.4,139.5,131.15,134.7,0
2025-07-09 09:27:00,134.55,135.45,132.55,134.2,0
2025-07-09 09:28:00,134.35,135.1,128.0,131.35,0
2025-07-09 09:29:00,132.4,134.75,130.05,133.35,0
2025-07-09 09:30:00,134.05,134.95,128.5,129.05,0
2025-07-09 09:31:00,127.7,137.6,126.65,137.6,0
2025-07-09 09:32:00,137.95,141.35,130.75,132.9,0
2025-07-09 09:33:00,133.95,134.05,129.95,131.0,0
2025-07-09 09:34:00,131.25,139.25,131.25,138.95,0
2025-07-09 09:35:00,138.1,144.75,137.25,138.0,0
2025-07-09 09:36:00,138.85,143.45,137.9,141.5,0
2025-07-09 09:37:00,140.8,142.05,138.3,138.3,0
2025-07-09 09:38:00,138.2,140.8,135.15,138.8,0
2025-07-09 09:39:00,138.05,141.0,136.8,137.55,0
2025-07-09 09:40:00,137.4,138.5,131.6,134.45,0
2025-07-09 09:41:00,133.7,135.9,132.6,133.0,0
2025-07-09 09:42:00,133.0,133.9,129.1,131.6,0
2025-07-09 09:43:00,132.4,132.9,130.05,131.6,0
2025-07-09 09:44:00,131.8,133.2,130.05,130.7,0
2025-07-09 09:45:00,130.85,134.4,128.1,134.0,0
2025-07-09 09:46:00,133.15,137.2,132.7,134.85,0
2025-07-09 09:47:00,135.0,136.65,130.35,132.05,0
2025-07-09 09:48:00,132.05,136.35,131.7,135.4,0
2025-07-09 09:49:00,135.9,136.95,134.2,136.25,0
2025-07-09 09:50:00,136.5,137.7,134.85,137.55,0
2025-07-09 09:51:00,136.85,137.55,133.6,134.55,0
2025-07-09 09:52:00,135.45,138.6,133.65,138.0,0
2025-07-09 09:53:00,138.5,142.25,137.45,141.1,0
2025-07-09 09:54:00,141.7,142.7,136.7,136.7,0
2025-07-09 09:55:00,137.3,140.7,136.8,139.7,0
2025-07-09 09:56:00,139.8,147.95,139.5,147.05,0
2025-07-09 09:57:00,147.95,153.65,147.9,149.7,0
2025-07-09 09:58:00,150.7,157.15,150.7,155.55,0
2025-07-09 09:59:00,155.25,160.3,153.8,156.55,0
2025-07-09 10:00:00,156.35,159.7,153.0,153.5,0
2025-07-09 10:01:00,154.1,154.9,150.9,153.4,0
2025-07-09 10:02:00,154.5,155.0,151.0,152.05,0
2025-07-09 10:03:00,151.75,156.45,151.75,155.5,0
2025-07-09 10:04:00,155.2,155.95,149.25,149.6,0
2025-07-09 10:05:00,149.6,152.95,149.6,152.15,0
2025-07-09 10:06:00,152.35,155.7,152.35,154.6,0
2025-07-09 10:07:00,154.0,154.7,149.8,152.9,0
2025-07-09 10:08:00,153.15,157.15,152.2,157.15,0
2025-07-09 10:09:00,157.8,158.4,155.45,156.65,0
2025-07-09 10:10:00,157.0,169.95,155.0,167.2,0
2025-07-09 10:11:00,167.5,173.7,164.15,164.15,0
2025-07-09 10:12:00,163.6,169.45,161.95,166.8,0
2025-07-09 10:13:00,166.9,171.9,166.9,170.0,0
2025-07-09 10:14:00,169.8,172.9,169.6,170.7,0
2025-07-09 10:15:00,170.35,179.5,170.35,174.75,0
2025-07-09 10:16:00,175.7,177.2,165.8,168.5,0
2025-07-09 10:17:00,167.45,174.75,165.8,174.75,0
2025-07-09 10:18:00,174.5,174.5,170.0,172.3,0
2025-07-09 10:19:00,171.75,177.45,171.75,175.75,0
2025-07-09 10:20:00,176.15,178.8,175.25,178.15,0
2025-07-09 10:21:00,177.45,178.8,175.6,175.95,0
2025-07-09 10:22:00,174.4,176.0,172.1,175.3,0
2025-07-09 10:23:00,175.05,177.3,173.95,176.05,0
2025-07-09 10:24:00,175.45,176.4,173.3,174.5,0
2025-07-09 10:25:00,174.9,180.55,174.2,180.55,0
2025-07-09 10:26:00,180.2,180.2,172.85,174.45,0
2025-07-09 10:27:00,175.35,177.0,173.6,175.25,0
2025-07-09 10:28:00,175.0,175.1,168.35,168.4,0
2025-07-09 10:29:00,169.8,171.7,165.1,165.1,0
2025-07-09 10:30:00,165.4,171.3,164.2,170.55,0
2025-07-09 10:31:00,171.2,172.4,168.9,170.4,0
2025-07-09 10:32:00,170.4,171.7,167.0,167.6,0
2025-07-09 10:33:00,168.1,168.65,165.05,166.3,0
2025-07-09 10:34:00,166.1,171.3,165.7,170.6,0
2025-07-09 10:35:00,169.45,171.25,168.95,171.0,1
2025-07-09 10:36:00,171.45,171.45,169.0,169.8,0
2025-07-09 10:37:00,170.45,170.45,167.6,168.95,0
2025-07-09 10:38:00,169.45,171.4,168.4,169.1,0
2025-07-09 10:39:00,170.05,173.0,170.05,171.25,0
2025-07-09 10:40:00,171.2,171.9,169.65,170.15,0
2025-07-09 10:41:00,170.1,174.2,168.3,172.15,0
2025-07-09 10:42:00,171.8,173.2,170.7,172.55,0
2025-07-09 10:43:00,172.1,173.25,170.8,173.2,0
2025-07-09 10:44:00,172.25,173.2,171.15,173.2,0
2025-07-09 10:45:00,173.5,176.6,172.85,173.8,0
2025-07-09 10:46:00,174.05,175.6,173.35,173.65,0
2025-07-09 10:47:00,172.6,172.65,165.4,167.15,0
2025-07-09 10:48:00,167.05,171.8,167.05,171.8,0
2025-07-09 10:49:00,173.4,174.35,172.15,173.65,0
2025-07-09 10:50:00,174.0,174.85,171.65,173.2,0
2025-07-09 10:51:00,173.05,175.3,172.75,173.05,0
2025-07-09 10:52:00,172.15,173.65,171.2,172.5,0
2025-07-09 10:53:00,172.4,172.55,170.6,171.0,0
2025-07-09 10:54:00,171.0,171.6,169.0,169.7,0
2025-07-09 10:55:00,169.55,170.05,168.1,169.85,0
2025-07-09 10:56:00,169.8,170.9,168.05,169.4,0
2025-07-09 10:57:00,168.7,169.55,167.1,169.35,0
2025-07-09 10:58:00,168.9,169.2,166.65,169.1,0
2025-07-09 10:59:00,169.25,170.55,166.6,166.6,0
2025-07-09 11:00:00,166.75,167.75,165.2,167.0,0
2025-07-09 11:01:00,166.9,168.2,164.5,164.5,0
2025-07-09 11:02:00,165.45,165.65,159.2,160.2,0
2025-07-09 11:03:00,160.65,166.5,160.65,165.85,0
2025-07-09 11:04:00,165.6,166.4,163.15,165.8,0
2025-07-09 11:05:00,166.0,169.9,164.3,169.75,0
2025-07-09 11:06:00,170.0,171.0,168.0,168.95,0
2025-07-09 11:07:00,169.35,169.4,167.4,168.0,0
2025-07-09 11:08:00,167.5,167.5,165.2,165.25,0
2025-07-09 11:09:00,165.3,166.45,164.75,164.9,0
2025-07-09 11:10:00,165.3,169.45,165.3,169.45,0
2025-07-09 11:11:00,169.8,169.8,167.3,167.75,0
2025-07-09 11:12:00,167.55,168.85,167.3,168.85,0
2025-07-09 11:13:00,168.35,171.3,168.35,171.3,0
2025-07-09 11:14:00,171.25,176.35,170.95,176.35,0
2025-07-09 11:15:00,175.55,189.95,175.2,182.4,0
2025-07-09 11:16:00,181.15,183.95,181.15,182.9,0
2025-07-09 11:17:00,181.85,182.65,178.4,179.95,0
2025-07-09 11:18:00,180.5,180.6,175.25,176.2,0
2025-07-09 11:19:00,176.35,179.35,176.0,179.15,0
2025-07-09 11:20:00,178.8,180.45,177.65,178.0,0
2025-07-09 11:21:00,178.0,178.75,176.0,178.75,0
