time,open,high,low,close,Fixed Stop Loss,Supertrend Stop,Take Profit,Up Trend,Down Trend,Entry1,Entry2,SMA 21,EMA,Call Stop Loss,Call Take Profit,Put Stop Loss,Put Take Profit,Call EMA,Put EMA,Call Up Trend,Call Down Trend,Put Up Trend,Put Down Trend,K,D,%R,%R
1751968200,181.5,187,181.5,186.75,NaN,NaN,NaN,172.23005974657622,NaN,0,0,181.7643028908926,185.8290296924129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.675125527110368,7.168672174360453,-67.28971962616825,-15.709090909090925
1751968260,186.65,186.8,184.05,185,NaN,NaN,NaN,172.23005974657622,NaN,0,0,182.16876502953102,185.6632237539303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.56553878581673,6.552036603637531,-78.1931464174455,-18.647845468053507
1751968320,185.2,185.3,182.65,182.65,NaN,NaN,NaN,172.23005974657622,NaN,0,0,182.22891940083963,185.06057900314426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.565538785816731,5.935401032914609,-92.83489096573204,-23.59461599366588
1751968380,182.6,186.5,181.1,186.3,NaN,NaN,NaN,172.23005974657622,NaN,0,0,182.73780447573466,185.3084632025154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.43445784017483,5.855178470602763,-62.98932384341628,-17.885532591414943
1751968440,186,186.45,183.6,186.15,NaN,NaN,NaN,172.23005974657622,NaN,0,0,183.16432891626783,185.47677056201232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.780225967719352,6.59340753123697,-62.59259259259251,-18.124006359300484
1751968500,185.35,188.45,184.55,188,NaN,NaN,NaN,172.23005974657622,NaN,0,0,183.76878780173436,185.98141644960987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.687607591424984,9.300763799773055,-30.653266331658354,-15.99664991624792
1751968560,188,188,185,186.8,NaN,NaN,NaN,172.23005974657622,NaN,0,0,184.14768932651756,186.1451331596879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.314638179981571,11.594157246375302,-42.7135678391959,-19.23076923076923
1751968620,187,187.8,184.25,184.95,NaN,NaN,NaN,172.23005974657622,NaN,0,0,184.24797816070287,185.90610652775032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.682869873696466,12.228371881701007,-60.10362694300527,-24.045801526717597
1751968680,184.8,185.4,184.15,184.5,NaN,NaN,NaN,172.23005974657622,NaN,0,0,184.27948089061502,185.62488522220025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.775488249990836,8.924332101222957,-53.741496598639344,-31.332533013205307
1751968740,184.95,186,183.6,185.6,NaN,NaN,NaN,172.23005974657622,NaN,0,0,184.44454577928815,185.6199081777602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5962569739642682,5.684871699217189,-38.775510204081584,-28.691476590636295
1752032700,184.6,184.65,154,154.6,NaN,NaN,NaN,NaN,191.22281672398617,0,0,180.71397755687713,179.41592654220815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.464742086102575,3.612162436685892,-98.25834542815677,-98.62227324913894
1752032760,152.7,153.8,143.7,145.95,NaN,NaN,NaN,NaN,171.72803505158757,0,0,176.3684803622675,172.72274123376653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.464742086102575,3.5085803820564716,-94.97206703910615,-95.8217270194986
1752032820,145,149.7,141.65,143.75,NaN,NaN,NaN,NaN,168.77023154642882,0,0,172.29117031698405,166.92819298701323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.289665250534503e-15,2.3098280574017127,-95.51282051282053,-96.24329159212881
1752032880,143.55,151.2,143.45,147,NaN,NaN,NaN,NaN,168.77023154642882,0,0,169.12977402736104,162.9425543896106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3034253243060085,2.256055803469525,-88.56837606837608,-90.42933810375672
1752032940,144.45,145.35,141.3,142.65,NaN,NaN,NaN,NaN,165.83463755260732,0,0,165.81980227394092,158.88404351168847,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.6333845370286975,2.6456032871115656,-97.10920770877945,-97.60000000000002
1752033000,144.1,146.95,135.55,146.7,NaN,NaN,NaN,NaN,164.9286737973466,0,0,163.4298269896983,156.4472348093508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.132156028770096,6.022988630034934,-78.66028708133975,-82.01612903225809
1752033060,145.35,151.9,144.95,147.8,NaN,NaN,NaN,NaN,164.9286737973466,0,0,161.47609861598602,154.71778784748062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.45551520315788,9.407018589652225,-75.7185332011893,-80.24193548387096
1752033120,147.05,149.9,137.6,138.4,NaN,NaN,NaN,NaN,164.9286737973466,0,0,158.59158628898777,151.4542302779845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.985602873988524,12.524424701972166,-94.35084241823589,-95.40322580645163
1752033180,139.65,141.25,133.05,135.1,NaN,NaN,NaN,NaN,161.88160319826568,0,0,155.6551380028643,148.1833842223876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.86364833557075,12.101588804239052,-96.02713178294576,-96.82170542635662
1752033240,134.25,137.4,133.85,136.75,NaN,NaN,NaN,NaN,158.9484428784391,0,0,153.29199575250627,145.89670737791008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.539886578099526,9.129712595886266,-82.16867469879523,-94.26356589147288
1752033300,137.25,142,136.25,140.25,NaN,NaN,NaN,NaN,158.9484428784391,0,0,151.661746283443,144.76736590232807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.369804172403201,7.591113028691159,-61.8037135278515,-88.83720930232559
1752033360,139.4,139.5,131.15,134.7,NaN,NaN,NaN,NaN,158.49948873153568,0,0,149.5415279980126,142.75389272186246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.381513979090542,8.763734909864423,-82.89156626506033,-94.65361445783134
1752033420,134.55,135.45,132.55,134.2,NaN,NaN,NaN,NaN,155.7270398583821,0,0,147.62383699826103,141.04311417748997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.176631091721058,11.642649747738266,-85.3012048192772,-95.23437500000003
1752033480,134.35,135.1,128,131.35,NaN,NaN,NaN,NaN,153.2343358725439,0,0,145.5896073734784,139.10449134199197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.918539585478719,12.825561552096772,-85.98326359832637,-94.96996996996998
1752033540,132.4,134.75,130.05,133.35,NaN,NaN,NaN,NaN,153.2343358725439,0,0,144.05965645179361,137.95359307359357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.485420277541905,18.193530318247227,-77.61506276150631,-91.51467089611421
1752033600,134.05,134.95,128.5,129.05,NaN,NaN,NaN,NaN,152.49331205676054,0,0,142.18344939531943,136.17287445887484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.04209938452239,24.482019749181006,-95.20547945205475,-98.33465503568594
1752033660,127.7,137.6,126.65,137.6,NaN,NaN,NaN,NaN,152.49331205676054,0,0,141.6105182209045,136.45829956709989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.94355974624104,39.82369313610178,-28.664495114006563,-82.91731669266773
1752033720,137.95,141.35,130.75,132.9,NaN,NaN,NaN,NaN,152.49331205676054,0,0,140.52170344329144,135.74663965367992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.95152671642248,51.645728615728636,-59.283387622149824,-89.88673139158576
1752033780,133.95,134.05,129.95,131,NaN,NaN,NaN,NaN,152.49331205676054,0,0,139.33149051288,134.79731172294393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.61152461627299,66.83553702631217,-71.66123778501631,-92.9611650485437
1752033840,131.25,139.25,131.25,138.95,NaN,NaN,NaN,NaN,152.49331205676054,0,0,139.28380419877,135.62784937835514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.611524616273,73.0581919829895,-16.326530612244948,-80.0970873786408
1752033900,138.1,144.75,137.25,138,NaN,NaN,NaN,NaN,152.49331205676054,0,0,139.12332867392377,136.1022795026841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.40173800594322,80.20826241282974,-37.29281767955802,-81.63430420711975
1752033960,138.85,143.45,137.9,141.5,NaN,NaN,NaN,NaN,152.49331205676054,1,0,139.42041258968328,137.1818236021473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.42025447859247,87.14450570026956,-17.95580110497238,-75.97087378640778
1752034020,140.8,142.05,138.3,138.3,133.01,NaN,153.5,NaN,152.49331205676054,0,0,139.28036101597286,137.40545888171783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.23832358754737,92.35343869069435,-35.635359116022045,-81.14886731391584
1752034080,138.2,140.8,135.15,138.8,133.01,NaN,153.5,NaN,152.49331205676054,0,0,139.22031588897624,137.68436710537426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.68859685672051,94.11572497428678,-32.872928176795526,-80.19559902200488
1752034140,138.05,141,136.8,137.55,133.01,NaN,153.5,NaN,152.49331205676054,0,0,139.0115264028542,137.65749368429942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.38989302033168,89.4389378215332,-39.77900552486183,-82.1749795584628
1752034200,137.4,138.5,131.6,134.45,NaN,NaN,NaN,NaN,152.49331205676054,0,0,138.44133560249742,137.01599494743954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.96430296409126,84.34759761371448,-69.59459459459462,-86.85762426284754
1752034260,133.7,135.9,132.6,133,NaN,NaN,NaN,NaN,152.49331205676054,0,0,137.76116865218523,136.21279595795164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.04957837558057,76.80125812000118,-79.39189189189183,-89.30075821398485
1752034320,133,133.9,129.1,131.6,NaN,NaN,NaN,NaN,149.71083158157728,0,0,136.99102257066207,135.29023676636132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.87561154766618,67.96316429577934,-84.02555910543131,-91.46551724137933
1752034380,132.4,132.9,130.05,131.6,NaN,NaN,NaN,NaN,148.7197484234196,0,0,136.31714474932932,134.55218941308905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.010461830648495,59.64521725129841,-84.02555910543131,-81.76795580110502
1752034440,131.8,133.2,130.05,130.7,NaN,NaN,NaN,NaN,148.0902735810776,0,0,135.61500165566315,133.78175153047124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.56426636020775,50.150113246174136,-88.85017421602791,-83.96039603960403
1752034500,130.85,134.4,128.1,134,NaN,NaN,NaN,NaN,147.95874622296984,1,0,135.41312644870527,133.825401224377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.85689193937603,45.47720671007741,-57.70609318996417,-70.8910891089109
1752034560,133.15,137.2,132.7,134.85,125.96,NaN,146,NaN,147.95874622296984,0,0,135.3427356426171,134.0303209795016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.9743001022382,45.13181946727398,-47.67441860465119,-67.52475247524757
1752034620,135,136.65,130.35,132.05,125.96,NaN,146,NaN,147.95874622296984,0,0,134.93114368728996,133.63425678360127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.81545620822258,51.215549416612255,-69.3798449612402,-78.6138613861386
1752034680,132.05,136.35,131.7,135.4,125.96,NaN,146,NaN,147.95874622296984,0,0,134.9897507263787,133.98740542688103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.96133376414745,58.9170300248694,-29.807692307692236,-65.34653465346534
1752034740,135.9,136.95,134.2,136.25,125.96,NaN,146,NaN,147.95874622296984,0,0,135.14728188558138,134.43992434150482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.31659626558849,66.69779541265282,-10.43956043956032,-58.70967741935486
1752034800,136.5,137.7,134.85,137.55,125.96,NaN,146,NaN,147.95874622296984,0,0,135.4476216498837,135.06193947320386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.96583247078995,79.74792083350862,-1.562499999999764,-39.77900552486183
1752034860,136.85,137.55,133.6,134.55,125.96,NaN,146,NaN,147.95874622296984,0,0,135.33541894364825,134.9595515785631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.31935159196263,86.867260109447,-32.81249999999978,-56.35359116022095
1752034920,135.45,138.6,133.65,138,125.96,NaN,146,NaN,147.95874622296984,0,0,135.66849157569223,135.5676412628505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.31935159196263,91.20151188490506,-5.71428571428566,-37.29281767955802
1752034980,138.5,142.25,137.45,141.1,125.96,NaN,146,NaN,147.95874622296984,0,0,136.3474301287307,136.6741130102804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.31935159196263,88.31935159196262,-8.127208480565407,-20.165745856353627
1752035040,141.7,142.7,136.7,136.7,125.96,NaN,146,NaN,147.95874622296984,0,0,136.39150136263936,136.67929040822432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.9766742451598,88.205125809695,-48.582995951417026,-44.47513812154704
1752035100,137.3,140.7,136.8,139.7,125.96,NaN,146,NaN,147.95874622296984,0,0,136.80506369230943,137.28343232657946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.87933884541737,86.7251215608466,-24.291497975708513,-27.900552486187916
1752035160,139.8,147.95,139.5,147.05,NaN,NaN,NaN,NaN,147.95874622296984,0,0,138.08568073077075,139.23674586126356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.87933884541737,85.24511731199817,-5.538461538461399,-4.225352112675953
1752035220,147.95,153.65,147.9,149.7,NaN,NaN,NaN,134.67165987765247,NaN,0,0,139.5374706394244,141.32939668901085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.90266460025758,87.88711409703076,-19.700748129675883,-14.629629629629692
1752035280,150.7,157.15,150.7,155.55,NaN,NaN,NaN,137.1969938898872,NaN,0,0,141.53903680949637,144.1735173512087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,93.26066781522496,-6.7940552016984865,-5.245901639344243
1752035340,155.25,160.3,153.8,156.55,NaN,NaN,NaN,140.0447945008985,NaN,0,0,143.41540720830932,146.64881388096694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,98.63422153341918,-14.04494382022471,-11.645962732919248
1752035400,156.35,159.7,153,153.5,NaN,NaN,NaN,140.0447945008985,NaN,0,0,144.67598130727066,148.01905110477355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.28333321199331,98.09444440399777,-25.515947467167017,-21.118012422360273
1752035460,154.1,154.9,150.9,153.4,NaN,NaN,NaN,140.0447945008985,NaN,0,0,145.76648364386182,149.09524088381883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.30870776379258,93.86401365859528,-29.237288135593218,-21.428571428571434
1752035520,154.5,155,151,152.05,NaN,NaN,NaN,140.0447945008985,NaN,0,0,146.55192318837908,149.68619270705506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.23202907772783,86.27469001783788,-34.957627118644034,-25.621118012422347
1752035580,151.75,156.45,151.75,155.5,NaN,NaN,NaN,140.0447945008985,NaN,0,0,147.6704327898317,150.84895416564405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.7570990489536,80.76594529682465,-20.425531914893664,-14.906832298136674
1752035640,155.2,155.95,149.25,149.6,NaN,NaN,NaN,140.0447945008985,NaN,0,0,147.91162869110272,150.59916333251525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.88694795579296,73.95869202749144,-51.44230769230775,-33.229813664596314
1752035700,149.6,152.95,149.6,152.15,NaN,NaN,NaN,140.0447945008985,NaN,0,0,148.44142510471488,150.9093306660122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.71315825012615,68.45240175162421,-65.72580645161293,-25.310559006211186
1752035760,152.35,155.7,152.35,154.6,NaN,NaN,NaN,140.0447945008985,NaN,0,0,149.2112469666255,151.64746453280978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.76893682193944,60.45634767595283,-51.58371040723992,-17.70186335403731
1752035820,154,154.7,149.8,152.9,NaN,NaN,NaN,140.0447945008985,NaN,0,0,149.67234109579732,151.89797162624782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.241264937325816,56.57445333646378,-66.9683257918552,-22.981366459627335
1752035880,153.15,157.15,152.2,157.15,NaN,NaN,NaN,140.0447945008985,NaN,0,0,150.60704845882265,152.94837730099826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.9902037757109,56.3334685116587,-24.40191387559795,-9.782608695652186
1752035940,157.8,158.4,155.45,156.65,NaN,NaN,NaN,142.34223714810335,NaN,0,0,151.36241740146983,153.68870184079861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.17490053539475,56.802123082810475,-19.125683060109278,-11.335403726708087
1752036000,157,169.95,155,167.2,NaN,NaN,NaN,144.86551343329302,NaN,0,0,153.3421152262861,156.39096147263888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.54734896136976,62.23748442415845,-13.28502415458938,-6.5710872162485074
1752036060,167.5,173.7,164.15,164.15,NaN,NaN,NaN,150.21146208996373,NaN,0,0,154.69310082300035,157.9427691781111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.73165877562123,66.48463609079523,-39.05930470347643,-20.942982456140317
1752036120,163.6,169.45,161.95,166.8,NaN,NaN,NaN,150.21146208996373,NaN,0,0,156.2064632201253,159.71421534248887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.85995350632373,76.04632041443823,-28.22085889570544,-15.131578947368373
1752036180,166.9,171.9,166.9,170,NaN,NaN,NaN,150.6870342928706,NaN,0,0,157.93065531760965,161.7713722739911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.16525603142667,79.9189561044572,-15.35269709543564,-8.535178777393286
1752036240,169.8,172.9,169.6,170.7,NaN,NaN,NaN,153.41833086358355,NaN,0,0,159.52682340290843,163.55709781919288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.48247577052166,86.83589510275733,-12.552301255230137,-6.920415224913496
1752036300,170.35,179.5,170.35,174.75,NaN,NaN,NaN,156.1314977772252,NaN,0,0,161.4297204775449,165.7956782553543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.30530252510293,91.98434477568372,-15.993265993266,-9.937238493723846
1752036360,175.7,177.2,165.8,168.5,NaN,NaN,NaN,156.1314977772252,NaN,0,0,162.3135054178518,166.33654260428344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.84259550642544,91.54345793401664,-40.29304029304028,-23.965141612200433
1752036420,167.45,174.75,165.8,174.75,NaN,NaN,NaN,156.1314977772252,NaN,0,0,163.86806724062032,168.01923408342674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.3105272647411,84.48614176542313,-19.387755102040817,-10.348583877995642
1752036480,174.5,174.5,170,172.3,NaN,NaN,NaN,156.1314977772252,NaN,0,0,164.92205883554277,168.8753872667414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.61518015289983,69.25610097468876,-29.38775510204077,-15.686274509803894
1752036540,171.75,177.45,171.75,175.75,NaN,NaN,NaN,156.1314977772252,NaN,0,0,166.2755514810999,170.25030981339313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.62034841168793,61.515351943109586,-21.367521367521352,-8.178844056706653
1752036600,176.15,178.8,175.25,178.15,NaN,NaN,NaN,157.9681478724737,NaN,0,0,167.75985754596243,171.8302478507145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.669063335191744,56.968197299926466,-7.692307692307655,-3.1542056074766216
1752036660,177.45,178.8,175.6,175.95,NaN,NaN,NaN,159.08883308522633,NaN,0,0,168.78362535271714,172.6541982805716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.69669967197413,57.662037139617915,-25.912408759124194,-8.294392523364511
1752036720,174.4,176,172.1,175.3,NaN,NaN,NaN,159.08883308522633,NaN,0,0,169.5981721836275,173.18335862445727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.39370393555717,52.91982231424098,-30.656934306569287,-9.836065573770467
1752036780,175.05,177.3,173.95,176.05,NaN,NaN,NaN,159.08883308522633,NaN,0,0,170.40465066067406,173.7566868995658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.697173761876538,42.26252578980259,-25.182481751824756,-8.624999999999972
1752036840,175.45,176.4,173.3,174.5,NaN,NaN,NaN,159.08883308522633,NaN,0,0,170.9165693280898,173.90534951965265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.031551203602083,28.707476300345235,-33.076923076923165,-15.822784810126585
1752036900,174.9,180.55,174.2,180.55,NaN,NaN,NaN,161.083283387217,NaN,0,0,172.12074816207857,175.23427961572213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.99055120767405,21.573092057717556,0,0
1752036960,180.2,180.2,172.85,174.45,NaN,NaN,NaN,161.083283387217,NaN,0,0,172.41190464181875,175.0774236925777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.83710136620188,18.286401259159334,-57.819905213270296,-19.488817891373866
1752037020,175.35,177,173.6,175.25,NaN,NaN,NaN,161.083283387217,NaN,0,0,172.76666656159142,175.11193895406217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.619033214213676,19.482228596029863,-60.227272727272776,-16.932907348242843
1752037080,175,175.1,168.35,168.4,NaN,NaN,NaN,161.083283387217,NaN,0,0,172.22083324139248,173.76955116324973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.781931848011806,12.412688809475782,-99.59016393442613,-38.81789137380192
1752037140,169.8,171.7,165.1,165.1,NaN,NaN,NaN,161.083283387217,NaN,0,0,171.3307290862184,172.03564093059978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.781931848011805,7.394298970079092,-100.00000000000001,-49.36102236421729
1752037200,165.4,171.3,164.2,170.55,NaN,NaN,NaN,161.083283387217,NaN,0,0,171.23313795044112,171.73851274447983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.106704016887274,4.223522570970292,-61.16207951070328,-31.948881789137367
1752037260,171.2,172.4,168.9,170.4,NaN,NaN,NaN,161.083283387217,NaN,0,0,171.12899570663598,171.47081019558388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.94021272961041,9.609616198169824,-62.079510703363866,-32.42811501597445
1752037320,170.4,171.7,167,167.6,NaN,NaN,NaN,161.083283387217,NaN,0,0,170.6878712433065,170.6966481564671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.63480564306001,16.227240796519226,-79.20489296636086,-41.84168012924075
1752037380,168.1,168.65,165.05,166.3,NaN,NaN,NaN,161.083283387217,NaN,0,0,170.13938733789317,169.81731852517368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.88222573869904,17.81908137045648,-87.15596330275217,-46.34146341463415
1752037440,166.1,171.3,165.7,170.6,NaN,NaN,NaN,161.083283387217,NaN,0,0,170.19696392065651,169.97385482013894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.588112360083448,16.701714580614162,-59.999999999999964,-32.35772357723583
1752037500,169.45,171.25,168.95,171,NaN,NaN,NaN,161.083283387217,NaN,0,1,170.29734343057444,170.17908385611116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.16235681738131,16.544231638721268,-46.87499999999996,-33.68606701940037
1752037560,171.45,171.45,169,169.8,NaN,161.083283387217,183,161.083283387217,NaN,0,0,170.23517550175265,170.10326708488893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.443652762861092,21.06470731344195,-48.62385321100899,-42.074363992172195
1752037620,170.45,170.45,167.6,168.95,NaN,161.083283387217,183,161.083283387217,NaN,0,0,170.07452856403356,169.87261366791114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.633913616301836,24.07997439884808,-42.073170731707435,-45.40117416829752
1752037680,169.45,171.4,168.4,169.1,NaN,161.083283387217,183,161.083283387217,NaN,0,0,169.95271249352936,169.7180909343289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.43349493597888,23.503687105047273,-40.243902439024446,-61.55913978494626
1752037740,170.05,173,170.05,171.25,NaN,161.083283387217,183,161.083283387217,NaN,0,0,170.1148734318382,170.0244727474631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.12730475477031,24.398237769017012,-22.012578616352233,-50
1752037800,171.2,171.9,169.65,170.15,NaN,161.083283387217,183,161.083283387217,NaN,0,0,170.11926425285841,170.04957819797048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.88476019423257,29.148519961660586,-35.84905660377356,-63.60856269113144
1752037860,170.1,174.2,168.3,172.15,NaN,161.083283387217,183,161.083283387217,NaN,0,0,170.3731062212511,170.46966255837637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.14967483714139,44.38724659538142,-22.404371584699323,-51.37614678899079
1752037920,171.8,173.2,170.7,172.55,NaN,161.083283387217,183,161.083283387217,NaN,0,0,170.64521794359473,170.8857300467011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.1537782936772,61.06273777501705,-19.411764705882085,-48.92966360856262
1752037980,172.1,173.25,170.8,173.2,NaN,161.083283387217,183,161.083283387217,NaN,0,0,170.96456570064538,171.34858403736087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,81.76781771027287,-15.151515151515165,-44.95412844036705
1752038040,172.25,173.2,171.15,173.2,NaN,161.083283387217,183,161.083283387217,NaN,0,0,171.2439949880647,171.7188672298887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,93.38459276455906,-15.151515151515165,-44.95412844036705
