time,open,high,low,close,Call Stop Loss,Call Take Profit,Put Stop Loss,Put Take Profit,Call EMA,Put EMA,Call Up Trend,Call Down Trend,Put Up Trend,Put Down Trend,K,D,%R,%R
1751352660,196.05,199.6,193.1,197.75,NaN,NaN,NaN,NaN,189.27658605687284,NaN,186.12109804945817,NaN,NaN,NaN,100,94.92691890152003,-21.068249258160275,-11.601307189542512
1751352720,198,198,195.75,196.25,NaN,NaN,NaN,NaN,190.14826279976373,NaN,186.12109804945817,NaN,NaN,NaN,94.78487112577768,98.26162370859258,-29.970326409495577,-16.503267973856236
1751352780,195.35,197.05,194.6,197.05,NaN,NaN,NaN,NaN,191.01097994979327,NaN,186.12109804945817,NaN,NaN,NaN,90.83334435693065,95.20607182756946,-25.22255192878335,-13.888888888888879
1751352840,197,199.6,195.95,199.1,NaN,NaN,NaN,NaN,192.0221074560691,NaN,186.51889243024945,NaN,NaN,NaN,89.65480812570546,91.75767453613794,-13.05637982195854,-8.148148148148211
1751352900,198.95,206.2,198.6,204,NaN,NaN,NaN,NaN,193.51934402406047,NaN,189.9895031872245,NaN,NaN,NaN,94.86993699992779,91.7860298275213,-10.11494252873558,-7.085346215780966
1751352960,203.9,203.9,200.4,200.4,NaN,NaN,NaN,NaN,194.37942602105292,NaN,189.9895031872245,NaN,NaN,NaN,86.1939865504225,90.23957722535192,-28.087167070217866,-21.64179104477607
1751353020,200.2,201.35,199.1,201.35,NaN,NaN,NaN,NaN,195.25074776842132,NaN,189.9895031872245,NaN,NaN,NaN,76.21156415430123,85.75849590155052,-29.216867469879492,-18.097014925373124
1751353080,200.9,200.9,197,197,NaN,NaN,NaN,NaN,195.46940429736867,NaN,189.9895031872245,NaN,NaN,NaN,52.090386329964645,71.49864567822947,-70.22900763358773,-34.3283582089552
1751353140,197.05,200.65,197,199.95,NaN,NaN,NaN,NaN,196.02947876019758,NaN,189.9895031872245,NaN,NaN,NaN,45.779961169836234,58.02730388470071,-47.70992366412216,-23.320895522388074
1751353200,201.5,202.15,199.45,200.1,NaN,NaN,NaN,NaN,196.5382939151729,NaN,189.9895031872245,NaN,NaN,NaN,38.2581604819761,45.37616932725899,-52.5862068965517,-22.76119402985074
1751353260,201,201,195.8,196.15,NaN,NaN,NaN,NaN,196.48975717577628,NaN,189.9895031872245,NaN,NaN,NaN,29.046004972979365,37.69470887493057,-86.63793103448265,-37.49999999999996
1751353320,196.65,198.5,196,196.4,NaN,NaN,NaN,NaN,196.47853752880425,NaN,189.9895031872245,NaN,NaN,NaN,15.238767910312012,27.514311121755824,-94.23076923076927,-36.56716417910444
1751353380,196.55,196.55,193.8,196,NaN,NaN,NaN,NaN,196.41872033770372,NaN,189.9895031872245,NaN,NaN,NaN,0.5881938921852878,14.957655591825556,-82.2580645161291,-38.05970149253729
1751353440,194.9,198.55,194.9,198.2,NaN,NaN,NaN,NaN,196.64138029549076,NaN,189.9895031872245,NaN,NaN,NaN,5.9737786199105,7.266913474135933,-56.43564356435664,-29.850746268656735
1751353500,197.15,201.3,197.15,200.35,NaN,NaN,NaN,NaN,197.1049577585544,NaN,189.9895031872245,NaN,NaN,NaN,15.57217904533299,7.378050519142924,-21.55688622754506,-21.828358208955216
1751353560,200.65,203.9,199.75,203.15,NaN,NaN,NaN,NaN,197.8605880387351,NaN,190.50929662747686,NaN,NaN,NaN,31.349053838072052,17.63167050110518,-7.42574257425743,-12.10317460317454
1751353620,203.2,203.2,198.4,200.25,NaN,NaN,NaN,NaN,198.1592645338932,NaN,190.50929662747686,NaN,NaN,NaN,32.34115648291026,26.42079645543843,-36.13861386138622,-23.611111111111075
1751353680,199.8,201.75,199.7,200.05,NaN,NaN,NaN,NaN,198.39560646715657,NaN,190.50929662747686,NaN,NaN,NaN,27.908266938390245,30.532825753124182,-38.11881188118809,-24.404761904761827
1751353740,200.4,202.9,199.8,200.7,NaN,NaN,NaN,NaN,198.683655658762,NaN,190.50929662747686,NaN,NaN,NaN,23.777183218751038,28.00886888001718,-31.68316831683187,-24.943310657596392
1751353800,200.75,201.85,200,200.65,NaN,NaN,NaN,NaN,198.92944870141676,NaN,190.5608570172876,NaN,NaN,NaN,28.760617397117617,26.81535585141963,-32.1782178217822,-25.517241379310267
1751353860,199.4,201.3,199.3,201.25,NaN,NaN,NaN,NaN,199.21951761373967,NaN,190.5608570172876,NaN,NaN,NaN,41.2815773989673,31.273126004945315,-26.23762376237631,-22.75862068965512
1751353920,200.7,204.2,199.65,204.2,NaN,NaN,NaN,NaN,199.8420779120222,NaN,191.62504418400295,NaN,NaN,NaN,62.752587529189974,44.26492744175829,0,-9.195402298850574
1751353980,204.5,204.9,201.9,202.5,NaN,NaN,NaN,NaN,200.17431817301943,NaN,193.23003976560267,NaN,NaN,NaN,70.56314529430149,58.199103407486255,-30.967741935483943,-17.01149425287351
1751354040,201.8,201.95,196.6,197.3,NaN,NaN,NaN,NaN,199.815028401392,NaN,193.23003976560267,NaN,NaN,NaN,52.28848051936404,61.868071114285165,-91.56626506024077,-40.91954022988495
