datetime,open,high,low,close,K,D,%R,%R.1
2025-07-03 09:15:00,103.0,121.65,100.3,102.2,61.997881621535406,59.7214255300284,-65.48821548821549,-59.57120980091883
2025-07-03 09:16:00,105.9,122.95,105.9,119.75,76.96770444096829,64.0037953513758,-10.3225806451613,-9.425625920471289
2025-07-03 09:17:00,119.4,128.4,114.0,122.75,100.0,79.6551953541679,-15.500685871056255,-14.340101522842652
2025-07-03 09:18:00,125.2,134.85,123.55,128.35,100.0,92.32256814698944,-15.186915887850468,-14.176663031624866
2025-07-03 09:19:00,129.95,139.75,126.9,139.6,100.0,100.0,-0.3144654088050433,-0.2955665024630654
2025-07-03 09:20:00,142.0,156.4,138.0,149.1,100.0,100.0,-11.34421134421136,-10.830860534124644
2025-07-03 09:21:00,144.55,146.25,131.95,133.0,85.03251868491408,95.01083956163802,-36.36363636363637,-34.71810089020772
2025-07-03 09:22:00,133.2,133.65,118.1,121.3,62.13998124130725,82.39083330874044,-54.545454545454554,-52.077151335311584
2025-07-03 09:23:00,118.0,118.0,92.75,93.85,28.80664790797391,58.65971594473175,-98.27179890023568,-92.80415430267064
2025-07-03 09:24:00,90.3,98.7,86.1,87.9,10.4407958897265,33.795808346335896,-97.43954480796585,-97.43954480796585
2025-07-03 09:25:00,89.1,98.05,82.15,84.2,-1.1842378929335002e-15,13.082481265900144,-97.23905723905725,-97.23905723905725
2025-07-03 09:26:00,80.7,89.5,80.7,87.9,1.700348762529864,4.047048217418788,-90.4887714663144,-90.4887714663144
2025-07-03 09:27:00,88.45,88.6,72.25,74.05,1.700348762529864,1.1335658416865757,-97.86096256684492,-97.86096256684492
2025-07-03 09:28:00,75.45,78.7,70.3,72.7,1.700348762529864,1.700348762529864,-97.21254355400696,-97.21254355400696
2025-07-03 09:29:00,72.9,74.85,62.7,66.05,-1.1842378929335002e-15,1.1335658416865757,-95.9904248952723,-96.4247598719317
2025-07-03 09:30:00,66.2,71.15,66.1,67.1,0.4953066430454012,0.7318851351917547,-93.7984496124031,-95.3041622198506
2025-07-03 09:31:00,66.45,67.65,61.5,64.05,0.4953066430454012,0.3302044286969337,-95.4867256637168,-97.31296101159114
2025-07-03 09:32:00,64.65,73.0,64.65,73.0,4.742624913924012,1.9110794000049385,-69.08602150537635,-87.88198103266596
2025-07-03 09:33:00,73.9,78.65,69.8,78.65,10.929392460944609,5.38910800597134,-53.07797537619697,-81.92834562697576
2025-07-03 09:34:00,78.15,79.4,71.35,76.1,19.825970312225717,11.83266256236478,-47.857142857142875,-84.61538461538461
2025-07-03 09:35:00,76.05,85.8,73.6,85.8,36.12159565199472,22.292319475055013,-10.332103321033202,-74.3940990516333
2025-07-03 09:36:00,86.35,94.8,85.85,91.2,62.772854795262056,39.57347358649417,-10.810810810810796,-68.70389884088515
2025-07-03 09:37:00,92.4,102.0,91.65,96.5,87.2096102773143,62.03468690819036,-13.580246913580249,-63.11907270811381
2025-07-03 09:38:00,97.45,100.45,91.7,92.15,95.80743587417663,81.929966982251,-24.320987654320973,-67.70284510010536
2025-07-03 09:39:00,88.85,90.5,73.65,76.1,78.47751019703962,87.16485211617685,-63.95061728395063,-84.61538461538461
2025-07-03 09:40:00,75.85,82.35,67.75,79.7,64.5624140303071,79.61578670050778,-59.70548862115127,-80.82191780821917
2025-07-03 09:41:00,79.25,84.5,74.05,84.5,59.29999777473764,67.44664066736145,-51.09489051094891,-75.76396206533194
2025-07-03 09:42:00,85.35,91.6,83.4,87.7,70.09475477158803,64.6523888588776,-41.75182481751824,-72.39199157007376
2025-07-03 09:43:00,87.9,92.95,85.05,92.8,82.01434966323787,70.46970073652119,-26.861313868613145,-67.01791359325607
2025-07-03 09:44:00,93.75,105.55,91.7,105.55,91.4693300446307,81.1928114931522,0.0,-53.582718651211806
2025-07-03 09:45:00,105.5,122.4,105.5,118.2,98.00449872491733,90.49605947759532,-7.685269899359565,-40.25289778714436
2025-07-03 09:46:00,119.65,122.75,102.85,103.25,86.88808373395807,92.1206375011687,-35.45454545454545,-56.00632244467862
2025-07-03 09:47:00,104.2,108.15,99.5,100.7,71.75835653958495,85.55031299948679,-40.09090909090908,-58.69336143308746
