datetime,open,high,low,close,Call
2025-07-03 09:15:00,103.0,121.65,100.3,102.2,0
2025-07-03 09:16:00,105.9,122.95,105.9,119.75,0
2025-07-03 09:17:00,119.4,128.4,114.0,122.75,0
2025-07-03 09:18:00,125.2,134.85,123.55,128.35,0
2025-07-03 09:19:00,129.95,139.75,126.9,139.6,0
2025-07-03 09:20:00,142.0,156.4,138.0,149.1,0
2025-07-03 09:21:00,144.55,146.25,131.95,133.0,0
2025-07-03 09:22:00,133.2,133.65,118.1,121.3,0
2025-07-03 09:23:00,118.0,118.0,92.75,93.85,0
2025-07-03 09:24:00,90.3,98.7,86.1,87.9,0
2025-07-03 09:25:00,89.1,98.05,82.15,84.2,0
2025-07-03 09:26:00,80.7,89.5,80.7,87.9,0
2025-07-03 09:27:00,88.45,88.6,72.25,74.05,0
2025-07-03 09:28:00,75.45,78.7,70.3,72.7,0
2025-07-03 09:29:00,72.9,74.85,62.7,66.05,0
2025-07-03 09:30:00,66.2,71.15,66.1,67.1,0
2025-07-03 09:31:00,66.45,67.65,61.5,64.05,0
2025-07-03 09:32:00,64.65,73.0,64.65,73.0,0
2025-07-03 09:33:00,73.9,78.65,69.8,78.65,0
2025-07-03 09:34:00,78.15,79.4,71.35,76.1,0
2025-07-03 09:35:00,76.05,85.8,73.6,85.8,0
2025-07-03 09:36:00,86.35,94.8,85.85,91.2,0
2025-07-03 09:37:00,92.4,102.0,91.65,96.5,0
2025-07-03 09:38:00,97.45,100.45,91.7,92.15,0
2025-07-03 09:39:00,88.85,90.5,73.65,76.1,0
2025-07-03 09:40:00,75.85,82.35,67.75,79.7,0
2025-07-03 09:41:00,79.25,84.5,74.05,84.5,0
2025-07-03 09:42:00,85.35,91.6,83.4,87.7,0
2025-07-03 09:43:00,87.9,92.95,85.05,92.8,0
2025-07-03 09:44:00,93.75,105.55,91.7,105.55,0
2025-07-03 09:45:00,105.5,122.4,105.5,118.2,0
2025-07-03 09:46:00,119.65,122.75,102.85,103.25,0
2025-07-03 09:47:00,104.2,108.15,99.5,100.7,0
2025-07-03 09:48:00,100.2,113.05,100.2,111.6,0
2025-07-03 09:49:00,109.8,123.15,109.8,119.05,0
