time,open,high,low,close,Fixed Stop Loss,Trailing Stop,Up Trend Current,Down Trend Current,Entry,SMA 21,K,D,%R,%R
1752482040,84.5,85.2,83.9,84.9,NaN,NaN,NaN,90.78844413070446,0,86.79628415031925,26.196861070886843,18.61394168834359,-52.56410256410251,-76.1290322580645
1752482100,84.7,85.55,84.7,85.35,NaN,NaN,NaN,90.78844413070446,0,86.61549863152935,40.31280245008085,27.775290871567154,-44.295302013422955,-73.22580645161297
1752482160,86.05,88.1,85.2,87.8,NaN,NaN,NaN,90.78844413070446,0,86.76356130258819,61.41542348837759,42.64169566978176,-4.347826086956486,-57.419354838709715
1752482220,87.8,90.1,87.8,88.95,NaN,NaN,NaN,90.78844413070446,0,87.03686613976467,81.3393128864273,61.02251294162858,-16.312056737588538,-50
1752482280,88.9,89.4,87.8,88.7,NaN,NaN,NaN,90.78844413070446,0,87.24475787229409,96.94733190419889,79.90068942633458,-19.858156028368683,-51.61290322580645
1752482340,88.95,90.15,88.25,89.95,NaN,NaN,NaN,90.78844413070446,0,87.58291313825733,98.6920422306207,92.32622900708229,-2.816901408450741,-43.54838709677419
1752482400,90.3,90.4,89.2,89.5,NaN,NaN,NaN,90.78844413070446,0,87.82254899597515,96.41796807748244,97.35244740410069,-12.244897959183737,-46.45161290322582
1752482460,89.05,89.3,87.6,87.6,NaN,NaN,NaN,90.78844413070446,0,87.79473037147827,86.39902037982694,93.83634356264336,-38.09523809523821,-58.7096774193549
1752482520,87.8,88.55,85.75,88.55,NaN,NaN,NaN,90.78844413070446,0,87.88913907504349,79.27051385898436,87.3625007720979,-28.46153846153859,-52.580645161290356
1752482580,88.75,89.2,87.85,89.15,NaN,NaN,NaN,90.78844413070446,0,88.04674669066306,77.42385395775794,81.03112939885641,-21.929824561403496,-48.709677419354826
1752482640,89.05,91.85,88.9,91.2,NaN,NaN,84.10072811117698,NaN,0,88.44090335433017,88.75075942479275,81.815042413845,-9.774436090225448,-31.03448275862069
1752482700,91.1,92.3,89.65,90.25,NaN,NaN,84.53315530005928,NaN,0,88.6670404350389,91.26220484633014,85.81227274296027,-31.297709923664094,-37.58620689655174
1752482760,90.15,90.75,88,88.65,NaN,NaN,84.53315530005928,NaN,0,88.66491038065904,81.0845450522235,87.03250310778212,-55.72519083969455,-47.16312056737584
1752482820,88.9,89.5,87.85,88.8,NaN,NaN,84.53315530005928,NaN,0,88.68179658307666,66.52505654926219,79.62393548260526,-53.43511450381682,-33.03964757709253
1752482880,88.95,92,88.45,92,NaN,NaN,84.53315530005928,NaN,0,89.09657201019208,71.14211764856738,72.91723975001767,-4.580152671755684,-4.8458149779735455
1752482940,92.3,93.5,91.85,91.85,NaN,NaN,85.99263069236889,NaN,0,89.44075050891807,83.9338641135477,73.86701277045907,-21.290322580645235,-13.414634146341513
1752483000,91.5,93.05,91.45,92.3,NaN,NaN,85.99263069236889,NaN,0,89.7981566953033,98.49335261650901,84.52311145954134,-15.483870967741971,-9.756097560975634
1752483060,92.7,92.9,91.2,92.8,NaN,NaN,85.99263069236889,NaN,0,90.17338710839039,98.49335261650901,93.64018978218854,-12.389380530973488,-5.69105691056913
1752483120,92.1,94.65,92.1,94.65,NaN,NaN,86.89075277473691,NaN,0,90.73296371984159,100,98.99556841100599,0,0
1752483180,94.4,95.8,93.55,95.35,NaN,NaN,88.16417749726322,NaN,0,91.31009325486139,100,99.49778420550298,-5.660377358490599,-3.0821917808219386
1752483240,95.25,97.8,95.25,97.2,NaN,NaN,89.90025974753691,NaN,0,92.04633159800372,100,99.99999999999999,-6.030150753768785,-3.614457831325268
1752483300,97,97.3,94.4,96.1,NaN,NaN,89.90025974753691,NaN,0,92.55304014825325,92.56293442575206,97.52097814191734,-17.085427135678415,-10.240963855421708
1752483360,96.2,99.7,96,99.7,NaN,NaN,90.59096039550488,NaN,0,93.44641012972158,92.56293442575203,95.04195628383468,0,0
1752483420,99.9,101.4,98.65,99,NaN,NaN,92.6668643559544,NaN,0,94.14060886350639,88.5265965974674,91.21748848299048,-23.52941176470593,-13.079019073569507
1752483480,98.25,99.25,96.55,96.75,NaN,NaN,92.6668643559544,NaN,0,94.46678275556809,80.01636297627083,87.03529799983006,-45.58823529411769,-25.34059945504089
1752483540,96.75,100.9,96.75,100.45,NaN,NaN,92.6668643559544,NaN,0,95.21468491112208,73.9569778082422,80.83331246066014,-9.313725490196104,-5.177111716621266
1752483600,100.55,101.95,96.7,96.7,NaN,NaN,92.6668643559544,NaN,0,95.40034929723181,55.63235596769007,69.86856558406768,-53.299492385786756,-27.777777777777768
1752483660,96.9,97.8,92.35,92.85,NaN,NaN,92.6668643559544,NaN,0,95.08155563507783,38.246321829801275,55.9452185352445,-94.79166666666667,-50.41551246537402
1752483720,92.9,93.15,90.65,92.3,NaN,NaN,NaN,101.18120151645249,0,94.73386118069311,10.972373664496578,34.95035048732929,-85.39823008849565,-55.94202898550728
1752483780,92.4,94.4,92.05,92.7,NaN,NaN,NaN,101.18120151645249,0,94.47962853310648,1.2346168167051195,16.817770770334302,-81.85840707964604,-55.223880597014926
1752483840,92.55,92.85,91.5,91.55,NaN,NaN,NaN,100.7322732283265,0,94.11342496646817,1.234616816705117,4.480535765968917,-92.03539823008856,-64.19753086419755
1752483900,91.5,92.55,91.25,92.05,NaN,NaN,NaN,99.99154590549387,0,93.85549684565964,2.841944498951056,1.7703927107870772,-87.61061946902662,-61.111111111111136
1752483960,92.15,92.15,88.8,90.35,NaN,NaN,NaN,98.76239131494447,0,93.41730973995219,1.6073276822459504,1.894629665967354,-88.21292775665403,-71.60493827160498
1752484020,90.1,91.75,88.8,91.4,NaN,NaN,NaN,98.61865218345004,0,93.16514602245816,4.886182608163843,3.111818263120283,-80.22813688212922,-65.12345679012343
1752484080,91.35,94.7,91.35,91.75,NaN,NaN,NaN,98.61865218345004,0,92.98825276965088,7.657940756501876,4.717150348970557,-77.56653992395435,-62.96296296296297
1752484140,92,92.6,90.45,91,NaN,NaN,NaN,98.61865218345004,0,92.73972117344452,9.87469326588456,7.472938876850093,-75.55555555555553,-67.5925925925926
1752484200,90.55,94.2,90.55,93.9,NaN,NaN,NaN,98.61865218345004,0,92.88475602676395,18.908620332462917,12.147084784949783,-13.559322033898244,-57.09219858156023
1752484260,93.95,94.2,92.8,93,NaN,NaN,NaN,98.61865218345004,0,92.89916152341846,24.287505272869073,17.69027295707218,-28.813559322033917,-63.47517730496452
1752484320,92.9,95,92.9,94.15,NaN,NaN,NaN,98.61865218345004,0,93.05551633299115,35.73858215900356,26.31156925477852,-13.70967741935474,-55.319148936170166
1752484380,94.5,95.6,93.55,95.55,NaN,NaN,NaN,98.61865218345004,0,93.36732679136725,55.82057773850983,38.61555505679416,-0.7352941176470174,-45.39007092198583
1752484440,96,97,95.35,96.3,NaN,NaN,NaN,98.61865218345004,0,93.73391094244634,79.39594030085304,56.98503339945548,-8.536585365853691,-40.070921985815616
1752484500,96.75,97.95,95.6,96.2,NaN,NaN,NaN,98.61865218345004,0,94.04217207464055,98.33240583485814,77.849641291407,-19.125683060109278,-42.592592592592595
1752484560,96.3,98,95.5,95.85,NaN,NaN,NaN,98.61865218345004,0,94.26815056531048,95.86468907465023,91.19767840345379,-28.476821192053066,-46.38783269961982
1752484620,96.1,97.35,93.95,95.55,NaN,NaN,NaN,98.61865218345004,0,94.42838174464667,90.08195316318198,94.75968269089678,-32.450331125827866,-48.66920152091257
1752484680,95.75,97.35,95.5,97.3,NaN,NaN,NaN,98.61865218345004,0,94.78733402656584,90.81099156699304,92.2525446016084,-9.395973154362451,-35.36121673003805
1752484740,96.95,97.35,96.45,97.3,NaN,NaN,NaN,98.61865218345004,0,95.10141727324512,94.21726408853175,91.70340293956893,-13.46153846153851,-35.36121673003805
1752484800,98,98.8,96.25,98.45,NaN,NaN,NaN,98.61865218345004,0,95.51999011408948,100,95.00941855184159,-5.932203389830421,-26.615969581749038
1752484860,98.5,99.35,97.6,98.1,NaN,NaN,NaN,98.61865218345004,0,95.8424913498283,97.21369239827528,97.143652162269,-21.551724137931046,-29.277566539924006
1752484920,97.8,111.45,97.5,111.45,NaN,NaN,94.07498545179341,NaN,0,97.79342993109975,97.21369239827531,98.1424615988502,0,0
1752484980,111.7,116.6,110.5,115.45,NaN,NaN,102.35998690661407,NaN,0,100.00050118971228,97.21369239827531,97.21369239827531,-5.0772626931566975,-4.136690647481984
1752485040,115.15,118.6,111.3,115.7,NaN,NaN,102.68898821595266,NaN,0,101.96293854099825,99.99999999999999,98.1424615988502,-11.76470588235291,-9.731543624161047
1752485100,115.55,116.9,109.8,109.8,NaN,NaN,102.68898821595266,NaN,0,102.94257122337348,82.48366079245136,93.23245106357554,-35.69979716024341,-29.530201342281874
1752485160,111.35,111.4,108.05,110.2,NaN,NaN,102.68898821595266,NaN,0,103.84974982045179,64.00454172441941,82.16273417229024,-36.36363636363633,-28.18791946308722
1752485220,109.5,112.9,109.5,112.6,NaN,NaN,102.68898821595266,NaN,0,104.94353109289531,48.6338056227661,65.04066937987895,-26.845637583892625,-20.134228187919465
1752485280,112.6,127.35,112.6,124.3,NaN,NaN,104.22073016848654,NaN,0,107.3630897062834,61.327751474515686,57.98869960723372,-9.807073954983915,-7.911802853437088
1752485340,126.1,133.65,120.35,131.1,NaN,NaN,108.83115715163788,NaN,0,110.33020349299798,78.8980164476116,62.95319118163112,-7.053941908713723,-5.685618729097015
1752485400,129.25,131.75,122.45,126.85,NaN,NaN,108.83115715163788,NaN,0,112.39517805637323,83.79998638488324,74.67525143567018,-18.810511756569877,-15.161649944258663
1752485460,126.65,126.65,118.95,119,NaN,NaN,108.83115715163788,NaN,0,113.22078079932658,58.72285013103326,73.8069509878427,-57.2265625,-32.6644370122631
1752485520,119.7,123.2,119.2,122.75,NaN,NaN,108.83115715163788,NaN,0,114.41193319941075,33.83322931913534,58.78535527835061,-42.57812500000001,-24.30323299888518
1752485580,122.35,123.4,115.5,116.6,NaN,NaN,108.83115715163788,NaN,0,114.68544154948441,10.96866215018367,34.50824720011742,-66.60156250000003,-38.01560758082499
1752485640,116.15,117.45,111,113.3,NaN,NaN,108.83115715163788,NaN,0,114.51226135579886,7.534858426499369,17.44558329860612,-79.49218750000001,-45.37346711259756
1752485700,114.3,116.55,113.7,115.1,NaN,NaN,108.83115715163788,NaN,0,114.585728686324,1.8925536405021288,6.79869140572838,-76.81159420289858,-42.93981481481484
1752485760,115.75,119.65,115.3,118.15,NaN,NaN,108.83115715163788,NaN,0,115.03126260053351,6.90748620295111,5.444966089984202,-68.43267108167768,-35.879629629629626
1752485820,119.15,119.15,115.15,118.5,NaN,NaN,108.83115715163788,NaN,0,115.46485477546682,12.281636828608024,7.027225557353755,-66.88741721854305,-35.1508120649652
1752485880,118.05,118.6,113.3,114.2,NaN,NaN,108.83115715163788,NaN,0,115.30674792853347,10.389083188105896,9.859402073221675,-84.57831325301204,-47.61321909424724
1752485940,115.25,115.5,107.25,112.8,NaN,NaN,108.83115715163788,NaN,0,114.99340443746678,5.374150625656916,9.348290214123612,-71.39175257731961,-51.165644171779164
1752486000,113.35,113.55,109.25,109.35,NaN,NaN,108.83115715163788,NaN,0,114.28797888278343,2.3684757858670005e-15,5.254411271254271,-86.99690402476784,-60.59850374064839
1752486060,110.05,114.05,109.7,113.85,NaN,NaN,108.83115715163788,NaN,0,114.2332315224355,4.827813913439724,3.4006548463655477,-59.13312693498457,-49.87405541561716
1752486120,114.85,119.65,114.15,119.25,NaN,NaN,108.83115715163788,NaN,0,114.86032758213106,14.667010913629227,6.498274942356318,-3.2258064516129474,-36.27204030226701
1752486180,119.3,120.6,116.8,118.25,NaN,NaN,108.83115715163788,NaN,0,115.28403663436468,25.834340402350715,15.109721743139888,-17.602996254681614,-38.790931989924445
1752486240,118.2,118.75,116.4,117.45,NaN,NaN,108.83115715163788,NaN,0,115.5547820550691,35.95094059060946,25.48409730219647,-23.595505617977473,-40.80604534005038
1752486300,117.9,120.7,116.6,119.6,NaN,NaN,108.83115715163788,NaN,0,116.06043429818546,45.23144329558229,35.67224142951415,-8.178438661710098,-36.82830930537355
1752486360,119.95,120.8,117.75,117.75,NaN,NaN,108.83115715163788,NaN,0,116.27163001091228,57.077483033513296,46.08662230656835,-22.509225092250905,-42.51336898395723
1752486420,117.75,120.35,117.6,119.75,NaN,NaN,108.83115715163788,NaN,0,116.70642625954824,71.80643166216517,58.03845266375358,-7.749077490774888,-37.165775401069524
1752486480,119.85,120.4,113.6,113.6,NaN,NaN,108.83115715163788,NaN,0,116.31812297710471,57.78734312815559,62.22375260794468,-62.33766233766237,-55.463347164592
1752486540,113.9,117.2,113.9,116.8,NaN,NaN,108.83115715163788,NaN,0,116.37835760496662,51.02983737717941,60.207870722500054,-36.03603603603605,-46.61134163208854
1752486600,116.7,119.05,116.7,118,NaN,NaN,108.83115715163788,NaN,0,116.5810629043458,41.66938095705783,50.16218715413094,-38.888888888888836,-59.28030303030304
1752486660,118.25,118.6,116.8,117.35,NaN,NaN,108.83115715163788,NaN,0,116.67718004130258,55.42176049463211,49.37365960962311,-47.916666666666686,-61.74242424242427
1752486720,117.25,119.45,116.8,118.8,NaN,NaN,108.83115715163788,NaN,0,116.94253253613975,63.729762549568655,53.606968000419535,-27.777777777777768,-56.25000000000002
1752486780,118.4,119.25,115,115.45,NaN,NaN,108.83115715163788,NaN,0,116.75596596912229,52.425857288266805,57.19246011082253,-74.30555555555544,-68.93939393939394
1752486840,115.65,116.75,113.1,116.35,NaN,NaN,108.83115715163788,NaN,0,116.705220222982,42.48148408093294,52.87903463958946,-57.792207792207805,-65.53030303030306
1752486900,117.4,117.5,115.7,117.05,NaN,NaN,108.83115715163788,NaN,0,116.74831769510925,30.56676799059727,41.82470311993234,-45.890410958904155,-62.8787878787879
1752486960,117.9,118.2,116.9,117.25,NaN,NaN,108.83115715163788,NaN,0,116.8110279832206,35.45668842873682,36.168313500089006,-43.15068493150686,-62.121212121212125
1752487020,117.1,117.1,115.65,116.3,NaN,NaN,108.83115715163788,NaN,0,116.74714948531802,34.123681613838514,33.38237934439087,-49.60629921259845,-63.061224489795926
1752487080,116.65,116.85,114.2,115.8,NaN,NaN,108.83115715163788,NaN,0,116.62875579965326,25.633427657920564,31.73793256683196,-57.48031496062993,-55.927835051546424
1752487140,115.85,116.25,113.05,115.45,NaN,NaN,108.83115715163788,NaN,0,116.48141132469661,13.473514168107736,24.410207813288938,-62.49999999999994,-49.22600619195046
1752551100,119.7,132.4,109,131.4,NaN,NaN,108.83115715163788,NaN,0,118.34623490910954,39.23123681494622,26.112726213658174,-4.2735042735042725,-3.9761431411530808
1752551160,127.05,128.55,121.6,126.95,NaN,NaN,108.83115715163788,NaN,0,119.42170554547084,56.256701717718215,36.320484233590726,-23.290598290598293,-21.669980119284297
1752551220,126.4,127.4,121.9,122.65,NaN,NaN,108.83115715163788,NaN,0,119.82524235228699,64.96068202983936,53.4828735208346,-41.66666666666666,-38.76739562624254
1752551280,120.9,124.35,120.65,123.95,NaN,NaN,108.83115715163788,NaN,0,120.34083705825111,44.41757800180388,55.21165391645383,-36.111111111111114,-33.59840954274354
1752551340,124.95,129.65,123.6,128.75,NaN,NaN,109.88437740456712,NaN,0,121.39198242596973,44.09275719086215,51.15700574083513,-15.59829059829062,-14.512922465208767
1752551400,129.6,129.9,123.05,126.75,NaN,NaN,109.88437740456712,NaN,0,122.06173462272352,49.49584759039133,46.00206092768579,-24.145299145299163,-22.46520874751493
1752551460,126,135,125.75,129.5,NaN,NaN,112.19059569769937,NaN,0,122.99151779488308,57.14075620308112,50.24312032811154,-21.153846153846153,-19.81981981981982
1752551520,128.35,128.35,124.05,125.5,NaN,NaN,112.19059569769937,NaN,0,123.3050780705227,46.866632418231696,51.16774540390139,-36.53846153846154,-36.53846153846154
1752551580,125.2,129.6,125,126,NaN,NaN,112.19059569769937,NaN,0,123.64194331170737,42.53847474485651,48.84862112205644,-34.61538461538461,-34.61538461538461
1752551640,126.4,133.75,126,132.4,NaN,NaN,112.19059569769937,NaN,0,124.73670039774395,44.4980911845689,44.634399449219046,-18.118466898954672,-9.999999999999979
1752551700,130.75,130.8,127.05,127.35,NaN,NaN,112.19059569769937,NaN,0,125.06336284802595,44.38014061612316,43.805568848516195,-53.31010452961679,-29.423076923076945
1752551760,127.1,127.4,121,122.3,NaN,NaN,112.19059569769937,NaN,0,124.7179424920227,33.07955439084577,40.65259539717928,-88.5017421602788,-48.846153846153854
1752551820,122.15,126.6,121.25,124.2,NaN,NaN,112.19059569769937,NaN,0,124.65319968051986,14.449519590546833,30.63640486583859,-77.14285714285712,-41.53846153846153
1752551880,124.85,129.55,124,129.55,NaN,NaN,112.19059569769937,NaN,0,125.26529972045488,16.798193577225277,21.442422519539296,-38.928571428571345,-20.961538461538417
1752551940,128.75,129.85,127,129.05,NaN,NaN,112.19059569769937,NaN,0,125.73838725539802,34.06852320832797,21.772078792033366,-42.49999999999992,-22.88461538461534
1752552000,129.85,136.5,121.7,123.7,NaN,NaN,112.19059569769937,NaN,0,125.48358884847327,31.093552587471297,27.320089791008186,-82.5806451612903,-46.54545454545454
1752552060,123.45,124.5,115.7,119.15,NaN,NaN,112.19059569769937,NaN,0,124.69189024241412,18.277413377898505,27.81316305789926,-83.41346153846153,-63.09090909090907
1752552120,119.45,121.75,118.15,121.7,NaN,NaN,112.19059569769937,NaN,0,124.31790396211235,6.416198502345793,18.59572148923854,-71.15384615384615,-53.81818181818181
1752552180,122.3,124.85,116.25,116.3,NaN,NaN,112.19059569769937,NaN,0,123.31566596684831,5.626449565801377,10.106687148681896,-97.11538461538464,-73.45454545454547
1752552240,117,121.75,114.3,120.85,NaN,NaN,112.19059569769937,NaN,0,123.00745772099228,14.293070241516267,8.778572769887816,-70.4954954954955,-56.90909090909093
1752552300,120.15,120.2,115.1,117.4,NaN,NaN,112.19059569769937,NaN,0,122.30652550586825,11.691999489660665,10.537173098992774,-86.03603603603601,-69.45454545454544
1752552360,117.35,119.3,108.1,111.15,NaN,NaN,NaN,134.97682919224525,0,120.91195981763472,11.691999489660665,12.559023073612536,-89.26056338028165,-89.26056338028165
1752552420,112.25,114.05,109.85,109.95,NaN,NaN,NaN,132.3591462730207,0,119.54171484043039,3.0253788139457733,8.803125931089038,-93.48591549295772,-93.48591549295772
1752552480,110.15,113.5,108.85,111.95,NaN,NaN,NaN,130.93823164571867,0,118.59275048537658,4.477408101265344,6.398262134957264,-86.44366197183095,-86.44366197183095
1752552540,112.15,113.2,108.95,110,NaN,NaN,NaN,130.1369084811468,0,117.51865667470452,5.8994755529662966,4.467420822725809,-88.65671641791042,-93.30985915492955
1752552600,110.15,110.9,102,104.85,NaN,NaN,NaN,126.27571763303212,0,115.93507459036645,5.8994755529662966,5.425453069065983,-87.52735229759303,-91.73913043478262
1752552660,103.45,105.7,99,100.05,NaN,NaN,NaN,122.2031458697289,0,113.94944026657065,1.4220674517009513,4.407006185877852,-95.93810444874275,-97.20000000000002
1752552720,100,104.2,97.65,103.25,NaN,NaN,NaN,120.75783128275603,0,112.61201023324932,5.856193853238689,4.392578952635312,-76.76348547717843,-85.5855855855856
1752552780,102,103.1,98.1,98.95,NaN,NaN,NaN,119.99454815448041,0,110.90425895409315,8.120558321319344,5.132939875419662,-94.23503325942352,-96.65379665379666
1752552840,99.15,102.6,98.55,101.3,NaN,NaN,NaN,119.24509333903237,0,109.70372658483151,17.0244212851351,10.333724486564378,-83.14087759815246,-90.60489060489063
1752552900,100.95,101.6,98.4,99.75,NaN,NaN,NaN,117.76308400512914,0,108.45951076172757,17.659331796592998,14.268103801015812,-87.19512195121955,-94.59459459459461
1752552960,99.6,100.65,94.2,100.65,NaN,NaN,NaN,115.34677560461624,0,107.48332191651163,24.60930121930331,19.764351433677135,-66.580310880829,-84.75177304964538
