datetime,open,high,low,close,Put,Put_v2
2025-07-17 09:15:00,33.9,37.0,26.1,30.4,0,0
2025-07-17 09:16:00,30.6,40.3,30.6,37.8,0,0
2025-07-17 09:17:00,36.3,38.25,33.6,33.6,0,0
2025-07-17 09:18:00,34.2,34.2,27.9,27.9,0,0
2025-07-17 09:19:00,29.45,31.9,28.6,30.9,0,0
2025-07-17 09:20:00,31.8,45.0,31.8,39.9,1,1
2025-07-17 09:21:00,40.05,40.25,36.95,39.05,0,0
2025-07-17 09:22:00,39.65,39.65,33.7,33.7,0,0
2025-07-17 09:23:00,33.1,36.15,28.2,28.2,0,0
2025-07-17 09:24:00,28.0,30.7,25.1,30.3,0,0
2025-07-17 09:25:00,30.4,32.25,26.0,26.0,0,0
2025-07-17 09:26:00,25.85,28.95,24.65,28.35,0,0
2025-07-17 09:27:00,28.95,33.55,28.95,32.7,1,0
2025-07-17 09:28:00,32.65,33.05,30.7,31.7,0,0
2025-07-17 09:29:00,31.45,31.45,28.55,28.55,0,0
2025-07-17 09:30:00,27.1,33.75,26.95,33.1,1,0
2025-07-17 09:31:00,33.2,36.5,32.8,35.4,0,1
2025-07-17 09:32:00,34.75,35.7,31.6,33.55,0,0
2025-07-17 09:33:00,34.6,39.6,34.45,35.8,0,0
2025-07-17 09:34:00,36.5,38.45,35.9,37.75,0,0
2025-07-17 09:35:00,37.8,47.0,37.8,40.4,0,0
2025-07-17 09:36:00,40.8,44.65,40.75,42.85,0,0
2025-07-17 09:37:00,44.0,44.0,38.5,40.3,0,0
2025-07-17 09:38:00,40.25,41.35,36.7,40.7,0,0
2025-07-17 09:39:00,40.7,42.25,37.5,39.45,0,0
2025-07-17 09:40:00,38.6,41.1,37.15,40.0,0,0
2025-07-17 09:41:00,39.8,43.75,39.8,43.55,0,0
2025-07-17 09:42:00,43.9,43.9,34.75,37.45,0,0
2025-07-17 09:43:00,37.0,41.9,35.2,40.4,0,0
2025-07-17 09:44:00,39.9,41.5,36.9,36.9,0,0
2025-07-17 09:45:00,36.95,40.6,36.95,39.7,0,0
2025-07-17 09:46:00,39.9,41.05,37.2,40.9,0,0
2025-07-17 09:47:00,40.2,41.25,38.8,39.35,0,0
2025-07-17 09:48:00,40.0,40.35,36.65,37.85,0,0
2025-07-17 09:49:00,37.75,42.65,37.75,41.2,0,0
2025-07-17 09:50:00,40.6,42.55,36.9,38.2,0,0
2025-07-17 09:51:00,38.35,39.0,33.05,34.5,0,0
2025-07-17 09:52:00,34.5,37.3,34.5,36.55,0,0
2025-07-17 09:53:00,36.65,36.65,31.7,33.85,0,0
2025-07-17 09:54:00,33.25,37.6,32.95,34.8,0,0
2025-07-17 09:55:00,34.7,35.85,33.25,35.85,0,0
2025-07-17 09:56:00,34.85,36.5,34.45,36.45,0,0
2025-07-17 09:57:00,36.25,37.75,33.95,34.2,0,0
2025-07-17 09:58:00,34.3,34.95,31.5,32.6,0,0
2025-07-17 09:59:00,32.5,37.15,32.05,36.55,1,0
2025-07-17 10:00:00,35.95,38.0,33.55,34.75,0,0
2025-07-17 10:01:00,34.25,37.55,34.25,36.3,0,0
2025-07-17 10:02:00,36.4,38.0,34.7,36.4,0,0
2025-07-17 10:03:00,36.75,37.45,35.95,36.8,0,0
2025-07-17 10:04:00,36.2,36.5,34.8,34.9,0,0
2025-07-17 10:05:00,35.05,36.1,33.8,35.85,0,0
2025-07-17 10:06:00,35.4,38.35,35.4,38.15,0,1
2025-07-17 10:07:00,38.05,41.0,37.0,37.9,0,0
2025-07-17 10:08:00,37.7,49.0,36.65,47.55,0,0
2025-07-17 10:09:00,54.0,56.9,46.65,48.15,0,0
2025-07-17 10:10:00,48.8,52.05,45.4,45.7,0,0
2025-07-17 10:11:00,45.25,50.3,45.0,50.05,0,0
2025-07-17 10:12:00,51.75,55.05,49.4,54.4,0,0
2025-07-17 10:13:00,54.2,54.2,49.1,52.3,0,0
2025-07-17 10:14:00,51.75,62.1,51.65,56.2,0,0
2025-07-17 10:15:00,56.5,58.25,54.45,56.65,0,0
2025-07-17 10:16:00,57.35,65.0,56.7,64.4,0,0
2025-07-17 10:17:00,66.0,68.8,60.35,64.85,0,0
2025-07-17 10:18:00,65.0,66.5,62.75,65.1,0,0
2025-07-17 10:19:00,64.85,65.4,60.3,61.2,0,0
2025-07-17 10:20:00,60.5,63.75,58.45,58.7,0,0
2025-07-17 10:21:00,58.65,63.8,57.9,63.45,0,0
2025-07-17 10:22:00,64.4,66.75,61.1,61.9,0,0
2025-07-17 10:23:00,61.6,61.95,58.5,60.5,0,0
2025-07-17 10:24:00,59.7,62.05,58.4,60.05,0,0
2025-07-17 10:25:00,60.25,60.6,56.4,57.95,0,0
2025-07-17 10:26:00,58.0,58.95,55.35,56.0,0,0
2025-07-17 10:27:00,55.85,60.95,55.85,58.95,0,0
2025-07-17 10:28:00,59.35,62.15,59.0,60.55,0,0
2025-07-17 10:29:00,61.75,64.5,59.0,62.6,0,0
2025-07-17 10:30:00,61.55,71.0,61.15,70.0,0,0
2025-07-17 10:31:00,68.85,69.35,65.85,66.8,0,0
2025-07-17 10:32:00,66.05,66.8,61.6,62.6,0,0
2025-07-17 10:33:00,61.9,62.2,58.1,58.7,0,0
2025-07-17 10:34:00,58.3,62.3,58.0,61.7,0,0
2025-07-17 10:35:00,61.95,63.8,60.15,63.8,0,0
2025-07-17 10:36:00,63.35,64.15,61.2,61.4,0,0
2025-07-17 10:37:00,62.05,62.05,57.2,58.4,0,0
2025-07-17 10:38:00,57.85,64.25,56.85,62.0,0,0
2025-07-17 10:39:00,62.05,64.55,61.35,61.35,0,0
2025-07-17 10:40:00,60.85,63.0,60.45,62.0,0,0
2025-07-17 10:41:00,61.75,63.15,58.95,59.4,0,0
2025-07-17 10:42:00,59.8,61.55,59.4,59.4,0,0
2025-07-17 10:43:00,59.2,63.2,58.2,62.1,0,0
2025-07-17 10:44:00,61.9,65.1,61.6,63.65,0,0
2025-07-17 10:45:00,64.5,65.2,59.35,60.85,0,0
2025-07-17 10:46:00,61.45,62.7,58.8,62.1,0,0
2025-07-17 10:47:00,61.9,62.3,58.7,59.65,0,0
2025-07-17 10:48:00,59.55,59.7,55.7,57.4,0,0
2025-07-17 10:49:00,57.4,58.2,55.65,57.45,0,0
2025-07-17 10:50:00,57.8,60.1,56.6,58.05,0,0
2025-07-17 10:51:00,55.7,58.0,53.25,56.8,0,0
2025-07-17 10:52:00,57.2,57.5,54.8,56.25,0,0
2025-07-17 10:53:00,55.7,55.95,53.55,53.55,0,0
2025-07-17 10:54:00,54.0,54.4,50.15,51.35,0,0
2025-07-17 10:55:00,51.3,53.3,51.0,52.7,0,0
2025-07-17 10:56:00,53.1,54.1,52.4,53.3,0,0
2025-07-17 10:57:00,52.9,53.15,51.35,52.05,0,0
2025-07-17 10:58:00,52.0,52.1,48.3,49.1,0,0
2025-07-17 10:59:00,48.5,53.15,48.5,52.5,0,0
2025-07-17 11:00:00,52.1,53.9,49.45,53.0,1,0
2025-07-17 11:01:00,53.2,54.95,50.4,51.55,0,0
2025-07-17 11:02:00,52.0,53.45,51.05,51.05,0,0
2025-07-17 11:03:00,51.8,54.95,51.8,53.75,1,0
2025-07-17 11:04:00,53.65,55.25,53.45,55.0,0,0
2025-07-17 11:05:00,55.25,55.45,53.75,54.65,0,0
2025-07-17 11:06:00,54.75,56.2,54.4,54.55,0,0
2025-07-17 11:07:00,54.05,54.35,52.3,52.7,0,0
2025-07-17 11:08:00,53.35,55.35,52.65,53.4,0,0
2025-07-17 11:09:00,53.15,57.3,53.05,57.3,0,1
2025-07-17 11:10:00,57.35,60.25,56.35,56.35,0,0
2025-07-17 11:11:00,56.45,56.45,43.4,43.6,0,0
2025-07-17 11:12:00,43.85,44.5,36.25,36.55,0,0
2025-07-17 11:13:00,36.3,41.4,36.3,39.55,0,0
2025-07-17 11:14:00,39.85,41.25,39.85,40.45,0,0
2025-07-17 11:15:00,40.9,44.95,40.0,43.55,1,0
2025-07-17 11:16:00,43.45,43.65,40.05,41.85,0,0
2025-07-17 11:17:00,41.2,41.2,39.3,39.45,0,0
2025-07-17 11:18:00,39.55,41.55,35.55,35.55,0,0
2025-07-17 11:19:00,35.35,37.15,34.05,37.15,0,0
2025-07-17 11:20:00,36.7,37.75,35.4,37.6,0,0
2025-07-17 11:21:00,37.0,37.95,36.15,37.15,0,0
2025-07-17 11:22:00,36.7,36.9,34.25,36.85,0,0
2025-07-17 11:23:00,36.7,36.9,34.0,34.45,0,0
2025-07-17 11:24:00,34.05,36.25,33.05,36.1,0,0
