time,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,EMA,Up Trend,Down Trend,K,D,%R,%R.1,datetime
1751341500,25566.5,25568.25,25517.05,25521.45,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,25516.500623226613,,25525.772747445793,24.137545646739653,10.156870147282214,-74.4038155802833,-73.99209486165893,2025-07-01 09:15:00
1751341560,25522.5,25531.95,25514.5,25518.1,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,25516.700545323285,,25525.772747445793,42.7928531977675,22.310132948169052,-79.7297297297302,-79.7297297297302,2025-07-01 09:16:00
1751341620,25516.9,25536.2,25513.8,25532.2,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,25518.637977157876,25506.774074568908,,76.12618653110083,47.685528458536,-57.31319554848719,-57.31319554848719,2025-07-01 09:17:00
1751341680,25531.3,25543.55,25531.3,25537.2,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,25520.95823001314,25506.774074568908,,85.32197421769452,68.08033798218761,-49.36406995230295,-49.36406995230295,2025-07-01 09:18:00
1751341740,25537.6,25540.25,25529.75,25538.15,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,25523.107201261497,25506.774074568908,,100.0,87.1493869162651,-47.85373608902679,-47.85373608902679,2025-07-01 09:19:00
1751341800,25538.75,25555.3,25538.25,25545.8,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,25525.94380110381,25506.774074568908,,100.0,95.1073247392315,-35.69157392686837,-35.69157392686837,2025-07-01 09:20:00
1751341860,25545.85,25569.15,25545.85,25568.15,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,25531.219575965835,25514.06778016297,,100.0,100.0,-1.5673981191221855,-1.5673981191221855,2025-07-01 09:21:00
1751341920,25569.55,25575.7,25562.85,25570.6,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,25536.142128970107,25526.33100214668,,100.0,100.0,-7.249466950962366,-7.249466950962366,2025-07-01 09:22:00
1751341980,25569.1,25572.0,25552.55,25553.95,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,25538.36811284884,25526.33100214668,,87.28137441104991,95.76045813701664,-35.137318255249575,-30.916844349679213,2025-07-01 09:23:00
1751342040,25553.15,25559.6,25552.0,25556.7,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,25540.659598742735,25526.33100214668,,75.54596098996194,87.60911180033729,-30.69466882067779,-27.007818052593333,2025-07-01 09:24:00
1751342100,25557.45,25576.05,25556.65,25574.45,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,25544.883398899892,25526.33100214668,,69.21854852121685,77.34862797407622,-2.5702811244956543,-2.2630834512001816,2025-07-01 09:25:00
1751342160,25573.65,25576.95,25567.2,25575.1,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,25548.66047403741,25529.635928008436,,75.78287649446786,73.51579533521554,-3.919491525428293,-2.583798882684534,2025-07-01 09:26:00
1751342220,25575.45,25579.7,25569.8,25578.0,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,25552.32791478273,25533.584835207592,,82.16241499554384,75.72128000374285,-3.4034034034048104,-2.2864828513795263,2025-07-01 09:27:00
1751342280,25578.05,25579.45,25564.2,25567.25,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,25554.193175434888,25533.584835207592,,70.1041906802537,76.01649405675515,-30.036188178529574,-16.7451244115674,2025-07-01 09:28:00
1751342340,25566.4,25573.55,25563.15,25573.55,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,25556.61277850553,25533.584835207592,,60.91805719882345,71.06155429154035,-18.16838995568998,-8.271687962341996,2025-07-01 09:29:00
1751342400,25574.2,25587.8,25574.2,25584.35,25553.233333333337,25535.14166666667,25571.324999999997,25633.166666666668,25749.28333333333,25829.216666666664,25945.333333333325,25437.11666666667,25357.183333333334,25241.06666666667,25161.133333333335,25669.35,25473.3,25560.079931192337,25540.201844866333,,48.634265481587384,59.88550445355486,-9.636871508382116,-4.184354154033593,2025-07-01 09:30:00
