date,type,comments,entry_time,exit_time,entry_price,exit_price,stop_loss_price,take_profit_price,pnl,exit_reason
0107,Put,Reversal Strategy v2,2025-07-01 09:53:00,2025-07-01 09:54:00,114.7,122.72900000000001,106.67099999999999,122.72900000000001,8.02900000000001,Target Profit (7%)
0107,Call,Reversal Strategy v2,2025-07-01 10:30:00,2025-07-01 10:51:00,141.7,131.78099999999998,131.78099999999998,151.619,-9.919000000000011,Stop Loss (7%)
0107,Put,Reversal Strategy v2,2025-07-01 10:50:00,2025-07-01 11:01:00,126.8,135.67600000000002,117.92399999999999,135.67600000000002,8.876000000000019,Target Profit (7%)
0107,Call,Reversal Strategy v2,2025-07-01 11:28:00,2025-07-01 11:54:00,123.4,114.762,114.762,132.038,-8.638000000000005,Stop Loss (7%)
0107,Call,Reversal Strategy v2,2025-07-01 11:36:00,2025-07-01 11:56:00,120.85,112.39049999999999,112.39049999999999,129.3095,-8.459500000000006,Stop Loss (7%)
0107,Put,Reversal Strategy v2,2025-07-01 11:45:00,2025-07-01 11:56:00,131.3,140.491,122.10900000000001,140.491,9.191000000000003,Target Profit (7%)
0107,Call,Reversal Strategy v2,2025-07-01 12:04:00,2025-07-01 12:19:00,119.0,127.33000000000001,110.66999999999999,127.33000000000001,8.330000000000013,Target Profit (7%)
0107,Put,Reversal Strategy v2,2025-07-01 12:32:00,2025-07-01 14:05:00,121.55,113.04149999999998,113.04149999999998,130.0585,-8.508500000000012,Stop Loss (7%)
0107,Put,Reversal Strategy v2,2025-07-01 12:46:00,2025-07-01 14:05:00,121.6,113.088,113.088,130.112,-8.512,Stop Loss (7%)
0107,Put,Reversal Strategy v2,2025-07-01 12:54:00,2025-07-01 14:05:00,121.15,112.6695,112.6695,129.6305,-8.480500000000006,Stop Loss (7%)
0107,Call,Reversal Strategy v2,2025-07-01 13:31:00,2025-07-01 13:56:00,123.65,114.9945,114.9945,132.30550000000002,-8.655500000000004,Stop Loss (7%)
0107,Put,Reversal Strategy v2,2025-07-01 14:26:00,2025-07-01 14:37:00,110.5,118.23500000000001,102.76499999999999,118.23500000000001,7.735000000000014,Target Profit (7%)
0107,Call,Reversal Strategy v2,2025-07-01 14:50:00,2025-07-01 15:29:00,123.45,119.55,114.8085,132.09150000000002,-3.9000000000000057,End of Day
0107,Put,Reversal Strategy v2,2025-07-01 15:13:00,2025-07-01 15:21:00,115.6,107.50799999999998,107.50799999999998,123.69200000000001,-8.092000000000013,Stop Loss (7%)
