time,open,high,low,close,Call Stop Loss,Call Take Profit,Put Stop Loss,Put Take Profit,Call EMA,Put EMA,Call Up Trend,Call Down Trend,Put Up Trend,Put Down Trend,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Weekly Pivot,Weekly BC,Weekly TC,Weekly R1,Weekly R2,Weekly R3,Weekly R4,Weekly S1,Weekly S2,Weekly S3,Weekly S4,Monthly Pivot,Monthly BC,Monthly TC,Monthly R1,Monthly R2,Monthly R3,Monthly R4,Monthly S1,Monthly S2,Monthly S3,Monthly S4,Tomorrow Pivot,Tomorrow BC,Tomorrow TC,Tomorrow R1,Tomorrow R2,Tomorrow S1,Tomorrow S2,Next Week Pivot,Next Week BC,Next Week TC,Next Week R1,Next Week R2,Next Week R3,Next Week S1,Next Week S2,Next Week S3,Next Month Pivot,Next Month BC,Next Month TC,Next Month R1,Next Month R2,Next Month R3,Next Month S1,Next Month S2,Next Month S3,Prev Day High,Prev Day Low,Prev Week High,Prev Week Low,Prev Month High,Prev Month Low,K,D,%R,%R
1751275260,188.4,188.4,177.8,178.1,NaN,NaN,NaN,NaN,NaN,185.63220701948623,NaN,NaN,NaN,197.42954131109093,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,23.36611298358778,25.065928157307823,-98.39142091152824,-98.58490566037743
1751275320,180.1,182.75,180.1,182.1,NaN,NaN,NaN,NaN,NaN,184.84727212626706,NaN,NaN,NaN,196.6151860987861,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,22.26153958444263,25.762912787453672,-67.79026217228476,-79.71698113207553
1751275380,182.4,189,182.4,187.1,NaN,NaN,175.874,199.1,NaN,185.34787832042994,NaN,NaN,NaN,196.6151860987861,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,27.491680095168572,24.37311088773299,-30.33707865168549,-56.132075471698165
1751275440,187.45,188.4,185.8,187.5,NaN,NaN,175.874,199.1,NaN,185.8261275825566,NaN,NaN,NaN,196.6151860987861,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,46.892011843989,32.2150771745334,-26.515151515151537,-54.24528301886795
1751275500,186.8,187.45,185.35,185.95,NaN,NaN,175.874,199.1,NaN,185.8536547864329,NaN,NaN,NaN,196.6151860987861,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,54.49397686088084,42.95922293334613,-27.232142857142986,-61.55660377358499
1751275560,186.25,187.5,184,184.65,NaN,NaN,175.874,199.1,NaN,185.5861759450034,NaN,NaN,NaN,196.6151860987861,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,59.81283462303077,53.73294110930021,-38.8392857142857,-67.68867924528304
1751275620,184.9,190,184.55,190,NaN,NaN,175.874,199.1,NaN,186.56702573500263,NaN,NaN,NaN,196.6151860987861,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,73.74583620754366,62.68421589715175,0,-42.452830188679265
1751275680,190.3,192.55,189.45,192,NaN,NaN,175.874,199.1,NaN,187.7743533494465,NaN,NaN,NaN,196.6151860987861,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,90.6333175778334,74.73066280280261,-3.728813559322111,-33.01886792452832
1751275740,191.8,192.4,187.45,188.5,NaN,NaN,175.874,199.1,NaN,187.9356081606806,NaN,NaN,NaN,196.6151860987861,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,91.29521598245573,85.22478992261092,-27.457627118644144,-49.52830188679248
1751275800,187.9,187.9,181.2,186,NaN,NaN,175.874,199.1,NaN,187.50547301386268,NaN,NaN,NaN,196.6151860987861,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,76.78077082087536,86.2364347937215,-52.610441767068295,-61.32075471698116
