datetime,open,high,low,close,K,D,%R,%R.1
2025-07-02 09:15:00,97.0,101.7,84.05,88.2,63.31007703781227,73.29265050555212,-86.026936026936,-87.95355587808416
2025-07-02 09:16:00,88.35,93.35,85.8,85.8,32.98562988105291,60.261905254208735,-94.10774410774413,-94.92017416545718
2025-07-02 09:17:00,85.05,85.05,80.6,83.5,-1.4210854715202004e-14,32.09856897295505,-91.25188536953242,-92.34828496042216
2025-07-02 09:18:00,83.3,84.95,78.1,81.3,-1.6579330501069002e-14,10.995209960350955,-91.02384291725105,-92.07920792079209
2025-07-02 09:19:00,81.0,83.2,80.35,83.0,3.544844570836512,1.1816148569454938,-86.25525946704066,-87.87128712871286
2025-07-02 09:20:00,82.8,85.2,81.05,83.05,7.196687271177756,3.58051061400475,-86.11500701262273,-87.74752475247524
2025-07-02 09:21:00,83.0,85.7,78.05,78.65,8.49500225812506,6.412178033379777,-98.3193277310924,-98.51668726823236
2025-07-02 09:22:00,78.45,79.35,74.05,76.2,5.090681604642804,6.92745704464854,-94.49423815620996,-95.1631046119235
2025-07-02 09:23:00,75.5,76.55,74.25,74.5,1.4388389043015617,5.008174255689808,-98.37251356238696,-98.98762654668164
2025-07-02 09:24:00,73.25,78.65,72.7,78.65,8.731930305196514,5.087150271380293,-71.18644067796608,-87.00873362445414
2025-07-02 09:25:00,78.0,84.7,77.95,83.35,25.37203642639015,11.84760187862941,-18.076923076923144,-76.74672489082971
2025-07-02 09:26:00,83.4,88.6,83.25,88.0,49.0852854798259,27.72975073713752,-3.773584905660344,-65.14806378132118
2025-07-02 09:27:00,88.45,91.75,85.65,91.15,68.29523788194363,47.58418659605323,-3.149606299212569,-57.78032036613272
2025-07-02 09:28:00,90.95,91.2,84.7,88.75,81.81576383758903,66.39876239978618,-15.748031496062994,-60.90133982947625
2025-07-02 09:29:00,88.45,89.05,85.85,89.05,88.89438437272992,79.6684620307542,-14.17322834645671,-60.17052375152255
2025-07-02 09:30:00,88.1,91.65,85.7,90.75,94.42635891610328,88.3788357088074,-5.249343832020998,-56.02923264311815
2025-07-02 09:31:00,91.65,96.0,90.8,93.1,97.4585362552433,93.59309318135882,-12.4463519313305,-50.30450669914739
2025-07-02 09:32:00,92.1,93.65,89.4,89.4,95.16540478987842,95.68343332040833,-28.32618025751071,-59.317904993909856
2025-07-02 09:33:00,88.5,96.3,88.2,96.3,95.16540478987842,95.92978194500006,0.0,-42.50913520097443
2025-07-02 09:34:00,95.3,96.85,92.2,94.3,92.84038178125064,94.39039712033582,-18.749999999999982,-47.38124238733253
2025-07-02 09:35:00,93.6,94.0,91.15,93.65,94.58884891110804,94.19821182741236,-26.337448559670708,-48.9646772228989
2025-07-02 09:36:00,94.3,94.3,89.5,90.75,88.17534252024289,91.86819107086718,-50.20576131687242,-56.02923264311815
2025-07-02 09:37:00,91.6,95.8,90.15,92.7,85.16064920120245,89.30828021085112,-37.219730941703986,-51.27892813641899
2025-07-02 09:38:00,93.4,93.5,89.35,90.7,75.95663958753393,83.09754376965975,-55.1569506726457,-56.15103532277709
2025-07-02 09:39:00,90.6,93.3,90.6,93.05,71.80605482059819,77.64111453644485,-43.9306358381503,-50.42630937880635
2025-07-02 09:40:00,92.45,100.7,92.45,100.0,77.1457711482664,74.96948851879951,-5.600000000000023,-33.49573690621194
2025-07-02 09:41:00,99.6,99.7,95.9,98.25,83.74210893378988,77.56464496755149,-19.600000000000023,-36.757425742574256
2025-07-02 09:42:00,97.7,99.75,96.35,99.75,92.32895390680852,84.40561132962159,-8.370044052863454,-6.724137931034493
2025-07-02 09:43:00,98.9,104.35,98.2,100.35,91.9051222573716,89.32539503265666,-26.666666666666668,-12.638230647709324
2025-07-02 09:44:00,100.0,102.2,97.95,101.15,97.59892216578082,93.94433277665364,-21.333333333333258,-10.110584518167425
2025-07-02 09:45:00,100.7,108.0,99.75,104.45,99.57616835056308,96.36007092457184,-19.03485254691687,-10.056657223796028
2025-07-02 09:46:00,104.2,105.35,99.3,100.5,86.20638435911233,94.46049162515207,-40.21447721179624,-21.24645892351275
2025-07-02 09:47:00,101.0,104.1,99.7,104.1,80.84427896104769,88.8756105569077,-22.413793103448302,-11.048158640226646
2025-07-02 09:48:00,103.45,107.75,102.65,105.95,79.49512013415638,82.18192781810548,-13.183279742765258,-5.807365439093477
2025-07-02 09:49:00,105.65,105.65,98.35,98.45,69.07896070117526,76.47278659879312,-78.92561983471076,-27.05382436260623
2025-07-02 09:50:00,98.9,99.05,93.35,94.45,41.10773276590657,63.22727120041275,-92.49146757679176,-38.385269121813025
2025-07-02 09:51:00,94.7,95.8,93.3,94.4,9.123558259464543,39.77008390884881,-92.51700680272104,-38.5269121813031
