datetime,open,high,low,close,Put
2025-07-02 09:15:00,97.0,101.7,84.05,88.2,0
2025-07-02 09:16:00,88.35,93.35,85.8,85.8,0
2025-07-02 09:17:00,85.05,85.05,80.6,83.5,0
2025-07-02 09:18:00,83.3,84.95,78.1,81.3,0
2025-07-02 09:19:00,81.0,83.2,80.35,83.0,0
2025-07-02 09:20:00,82.8,85.2,81.05,83.05,0
2025-07-02 09:21:00,83.0,85.7,78.05,78.65,0
2025-07-02 09:22:00,78.45,79.35,74.05,76.2,0
2025-07-02 09:23:00,75.5,76.55,74.25,74.5,0
2025-07-02 09:24:00,73.25,78.65,72.7,78.65,0
2025-07-02 09:25:00,78.0,84.7,77.95,83.35,0
2025-07-02 09:26:00,83.4,88.6,83.25,88.0,0
2025-07-02 09:27:00,88.45,91.75,85.65,91.15,0
2025-07-02 09:28:00,90.95,91.2,84.7,88.75,0
2025-07-02 09:29:00,88.45,89.05,85.85,89.05,0
2025-07-02 09:30:00,88.1,91.65,85.7,90.75,0
2025-07-02 09:31:00,91.65,96.0,90.8,93.1,0
2025-07-02 09:32:00,92.1,93.65,89.4,89.4,0
2025-07-02 09:33:00,88.5,96.3,88.2,96.3,0
2025-07-02 09:34:00,95.3,96.85,92.2,94.3,0
2025-07-02 09:35:00,93.6,94.0,91.15,93.65,0
2025-07-02 09:36:00,94.3,94.3,89.5,90.75,0
2025-07-02 09:37:00,91.6,95.8,90.15,92.7,0
2025-07-02 09:38:00,93.4,93.5,89.35,90.7,0
2025-07-02 09:39:00,90.6,93.3,90.6,93.05,0
2025-07-02 09:40:00,92.45,100.7,92.45,100.0,0
2025-07-02 09:41:00,99.6,99.7,95.9,98.25,0
2025-07-02 09:42:00,97.7,99.75,96.35,99.75,0
2025-07-02 09:43:00,98.9,104.35,98.2,100.35,0
2025-07-02 09:44:00,100.0,102.2,97.95,101.15,0
2025-07-02 09:45:00,100.7,108.0,99.75,104.45,0
2025-07-02 09:46:00,104.2,105.35,99.3,100.5,0
2025-07-02 09:47:00,101.0,104.1,99.7,104.1,0
2025-07-02 09:48:00,103.45,107.75,102.65,105.95,0
2025-07-02 09:49:00,105.65,105.65,98.35,98.45,0
2025-07-02 09:50:00,98.9,99.05,93.35,94.45,0
2025-07-02 09:51:00,94.7,95.8,93.3,94.4,0
2025-07-02 09:52:00,94.25,97.55,93.7,97.15,0
2025-07-02 09:53:00,97.6,100.5,97.1,98.4,0
2025-07-02 09:54:00,98.2,104.55,97.25,103.6,0
2025-07-02 09:55:00,103.4,103.4,97.4,97.5,0
2025-07-02 09:56:00,96.95,98.0,94.9,96.55,0
2025-07-02 09:57:00,96.8,99.85,96.05,99.0,0
2025-07-02 09:58:00,99.65,103.0,98.5,101.8,0
2025-07-02 09:59:00,102.65,105.75,102.65,104.65,0
2025-07-02 10:00:00,104.4,105.6,103.3,104.55,0
2025-07-02 10:01:00,104.6,119.95,104.6,118.15,0
2025-07-02 10:02:00,122.0,122.0,105.9,107.45,0
2025-07-02 10:03:00,105.4,108.05,104.15,104.15,0
2025-07-02 10:04:00,104.6,109.6,104.6,109.6,0
2025-07-02 10:05:00,109.65,114.7,109.35,113.75,0
2025-07-02 10:06:00,112.65,116.3,111.8,116.3,0
2025-07-02 10:07:00,115.45,119.7,115.0,116.55,0
2025-07-02 10:08:00,115.8,117.8,114.0,114.5,0
2025-07-02 10:09:00,114.85,117.25,114.55,115.6,0
2025-07-02 10:10:00,114.75,117.15,113.8,113.8,0
2025-07-02 10:11:00,112.15,112.5,108.3,110.55,0
2025-07-02 10:12:00,111.95,113.85,110.95,111.1,0
