datetime,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,Call,Put,Call_v2,Put_v2,Call_crp,Put_crp,Call_v2_crp,Put_v2_crp
2025-07-04 09:15:00,25440.7,25458.65,25412.0,25436.9,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,0,0,0,0,0,0,0,0
2025-07-04 09:16:00,25436.7,25436.9,25410.3,25426.75,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,0,0,0,0,0,0,0,0
2025-07-04 09:17:00,25426.35,25437.75,25423.2,25432.15,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,0,0,0,0,0,0,0,0
2025-07-04 09:18:00,25431.35,25440.9,25415.2,25420.55,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,0,0,0,0,0,0,0,0
2025-07-04 09:19:00,25421.45,25423.8,25406.7,25412.65,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,0,0,0,0,0,0,0,0
2025-07-04 09:20:00,25411.95,25416.95,25406.0,25415.8,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,0,0,0,0,0,0,0,0
2025-07-04 09:21:00,25416.45,25428.35,25415.3,25419.75,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,0,0,0,0,0,0,0,0
2025-07-04 09:22:00,25421.0,25422.9,25413.2,25413.2,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,0,0,0,0,0,0,0,0
2025-07-04 09:23:00,25413.9,25414.6,25393.8,25403.05,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,0,0,0,0,0,0,0,0
2025-07-04 09:24:00,25403.8,25414.6,25403.8,25414.6,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,0,0,0,0,0,0,0,0
2025-07-04 09:25:00,25415.0,25432.95,25414.35,25432.5,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,0,0,0,0,0,0,0,0
2025-07-04 09:26:00,25433.0,25438.7,25430.9,25438.65,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,0,0,0,0,0,0,0,0
2025-07-04 09:27:00,25438.2,25442.95,25436.0,25436.15,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,0,0,0,0,0,0,0,0
2025-07-04 09:28:00,25435.0,25435.0,25423.95,25426.55,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.35000000001,25330.6,25255.9,25127.449999999997,25052.749999999996,25587.5,25384.35,0,0,0,0,0,0,0,0
